"SYMBOL","COMPANY NAME","SUBJECT","DETAILS","BROADCAST DATE/TIME","RECEIPT","DISSEMINATION","DIFFERENCE","ATTACHMENT","FILE SIZE"
"RBA","Restaurant Brands Asia Limited","Alteration Of Capital and Fund Raising-XBRL","RESTAURANT BRANDS ASIA LIMITED has informed the Exchange regarding Allotment of Securities","02-Jul-2025 20:41:21","2025-07-02 20:41:21","02-Jul-2025 20:41:22","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1476657_02072025084121_WEB.xml","4 KB"
"SOBHA","Sobha Limited","Shareholders meeting","Notice of 30th Annual General Meeting of Sobha Limited scheduled to be held on Thursday, 24th day of July 2025.","02-Jul-2025 20:37:27","2025-07-02 20:37:27","02-Jul-2025 20:37:27","00:00:00","https://nsearchives.nseindia.com/corporate/SOBHA_02072025203638_Notice_of_AGM_2025.pdf","504 KB"
"WAAREEENER","Waaree Energies Limited","Notice Of Shareholders Meetings-XBRL","Waaree Energies Limited has informed the Exchange about Notice of Shareholders Meeting for Postal Ballot","02-Jul-2025 20:32:22","2025-07-02 20:32:22","02-Jul-2025 20:32:23","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1476654_02072025083221_WEB.xml","4 KB"
"WAAREEENER","Waaree Energies Limited","Shareholders meeting","Waaree Energies Limited has informed the Exchange regarding Notice of Postal Ballot","02-Jul-2025 20:31:17","2025-07-02 20:31:17","02-Jul-2025 20:31:17","00:00:00","https://nsearchives.nseindia.com/corporate/WAAREE_02072025203108_PostalBallotNotice_02072025_signed.pdf","1.03 MB"
"JAYAGROGN","Jayant Agro Organics Limited","Notice Of Shareholders Meetings-XBRL","Jayant Agro Organics Limited has informed the Exchange about Notice of Shareholders Meeting for Annual General Meeting to be held on 26-Jul-2025","02-Jul-2025 20:29:08","2025-07-02 20:29:08","02-Jul-2025 20:29:09","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1476653_02072025082907_WEB.xml","21 KB"
"JAYAGROGN","Jayant Agro Organics Limited","Shareholders meeting","Jayant Agro Organics Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on July 26, 2025","02-Jul-2025 20:27:55","2025-07-02 20:27:55","02-Jul-2025 20:27:55","00:00:00","https://nsearchives.nseindia.com/corporate/JAYAGROGN1_02072025202736_St_Ex_Intimation_Annual_Report_24_25_S.pdf","8.35 MB"
"HDBFS","HDB Financial Services Limited","Trading Window-XBRL","HDB Financial Services Limited has informed the Exchange about Closure of Trading Window","02-Jul-2025 20:21:40","2025-07-02 20:21:40","02-Jul-2025 20:21:42","00:00:02","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1476652_02072025082140_WEB.xml","2 KB"
"MAHABANK","Bank of Maharashtra","Copy of Newspaper Publication","Bank of Maharashtra has informed the Exchange about Copy of Newspaper Publication regarding voting results of election of Shareholder Director","02-Jul-2025 20:14:27","2025-07-02 20:14:27","02-Jul-2025 20:14:28","00:00:01","https://nsearchives.nseindia.com/corporate/MAHABANK_02072025201420_LETTER_TO_SE_NEWSPAPER_02072025.pdf","2.66 MB"
"ICICIGI","ICICI Lombard General Insurance Company Limited","Alteration Of Capital and Fund Raising-XBRL","ICICI Lombard General Insurance Company Limited has informed the Exchange regarding Allotment of Securities","02-Jul-2025 20:11:50","2025-07-02 20:11:50","02-Jul-2025 20:11:51","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1476646_02072025081149_WEB.xml","6 KB"
"ERIS","Eris Lifesciences Limited","Updates","Eris Lifesciences Limited has informed the Exchange regarding 'NOTICE OF BOOK CLOSURE'.","02-Jul-2025 20:11:46","2025-07-02 20:11:46","02-Jul-2025 20:11:47","00:00:01","https://nsearchives.nseindia.com/corporate/ERIS_02072025201008_Intimationsigned.pdf","252 KB"
"ICICIGI","ICICI Lombard General Insurance Company Limited","ESOP/ESOS/ESPS","ICICI Lombard General Insurance Company Limited has informed the Exchange regarding Allotment of 50518  Shares.","02-Jul-2025 20:10:44","2025-07-02 20:10:44","02-Jul-2025 20:10:45","00:00:01","https://nsearchives.nseindia.com/corporate/ICICIGI_02072025200719_ESOSIntimationJulI.pdf","2.61 MB"
"VERANDA","Veranda Learning Solutions Limited","Updates","Veranda Learning Solutions Limited has informed the Exchange regarding 'Intimation of allotment of Equity Shares for Consideration other than cash on a preferential basis.'.","02-Jul-2025 20:08:23","2025-07-02 20:08:23","02-Jul-2025 20:08:24","00:00:01","https://nsearchives.nseindia.com/corporate/Verandaipo_02072025200632_Reg30sd.pdf","2.95 MB"
"SAGILITY","Sagility India Limited","Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","SAGILITY INDIA LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","02-Jul-2025 20:05:58","2025-07-02 20:05:58","02-Jul-2025 20:05:59","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CIM_58935_1476637_02072025080557_WEB.xml","4 KB"
"IOB","Indian Overseas Bank","Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","INDIAN OVERSEAS BANK has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","02-Jul-2025 20:05:35","2025-07-02 20:05:35","02-Jul-2025 20:05:37","00:00:02","https://nsearchives.nseindia.com/corporate/xbrl/CIM_58934_1476635_02072025080535_WEB.xml","3 KB"
"OBEROIRLTY","Oberoi Realty Limited","Shareholders meeting","Oberoi Realty Limited has submitted the Exchange a copy Srutinizers report of  Annual General Meeting held on July 02, 2025","02-Jul-2025 20:05:33","2025-07-02 20:05:33","02-Jul-2025 20:05:34","00:00:01","https://nsearchives.nseindia.com/corporate/OBEROIRLTY_02072025200516_Scrutinzer_Report_Final.pdf","2.19 MB"
"SAGILITY","Sagility India Limited","General Updates","Sagility India Limited has informed the Exchange that the Board at their meeting held on July 02, 2025, has recommended to the shareholders, re-appointment of Mr. Martin I Cole (DIN: 10642347) Non-executive Non-independent Director, who retires by rotation at the ensuing AGM","02-Jul-2025 20:03:56","2025-07-02 20:03:56","02-Jul-2025 20:03:57","00:00:01","https://nsearchives.nseindia.com/corporate/SAGILITY_02072025200345_IntimationAppointmentofDirectorLiabletoRetire.pdf","287 KB"
"IOB","Indian Overseas Bank","Appointment","Indian Overseas Bank has informed the Exchange regarding Appointment of Ms Srinidhi Sridharan  and Associates as Secretarial Auditor of the Bank for a five year period from FY 2025-26 till FY 2029-30","02-Jul-2025 20:03:36","2025-07-02 20:03:36","02-Jul-2025 20:03:37","00:00:01","https://nsearchives.nseindia.com/corporate/IOB_02072025200302_SECRETARIALAUDITOR.pdf","379 KB"
"HDBFS","HDB Financial Services Limited","Updates","HDB Financial Services Limited has informed the Exchange regarding 'Intimation pursuant to Regulation 8(1) and 8(2) of the SEBI (Prohibition of Insider Trading) Regulations, 2015'.","02-Jul-2025 19:59:02","2025-07-02 19:59:02","02-Jul-2025 19:59:03","00:00:01","https://nsearchives.nseindia.com/corporate/HDBFS_02072025195608_Intimation-Fair_Disclosure_Code_policy_sd.pdf","913 KB"
"OBEROIRLTY","Oberoi Realty Limited","Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","OBEROI REALTY LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","02-Jul-2025 19:57:52","2025-07-02 19:57:52","02-Jul-2025 19:57:53","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CIM_58933_1476630_02072025075751_WEB.xml","3 KB"
"ANGELONE","Angel One Limited","ESOP/ESOS/ESPS","Angel One Limited has informed the Exchange regarding Grant of 176730  Options.","02-Jul-2025 19:57:14","2025-07-02 19:57:14","02-Jul-2025 19:57:15","00:00:01","https://nsearchives.nseindia.com/corporate/ANGEL8896_02072025195611_July022025Intimationofgrants.pdf","391 KB"
"ERIS","Eris Lifesciences Limited","Notice Of Shareholders Meetings-XBRL","ERIS LIFESCIENCES LIMITED has informed the Exchange about Notice of Shareholders Meeting for Annual General Meeting to be held on 25-Jul-2025","02-Jul-2025 19:56:16","2025-07-02 19:56:16","02-Jul-2025 19:56:17","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1476628_02072025075615_WEB.xml","20 KB"
"SWELECTES","Swelect Energy Systems Limited","General Updates","Swelect Energy Systems Limited has informed the Exchange about letter sent to Members providing a web-link including the path to the Notice of AGM and Annual Report for the F.Y 2024-25","02-Jul-2025 19:56:12","2025-07-02 19:56:12","02-Jul-2025 19:56:13","00:00:01","https://nsearchives.nseindia.com/corporate/SWELECTES_02072025195545_linkletterSESD.pdf","1.53 MB"
"OBEROIRLTY","Oberoi Realty Limited","Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","OBEROI REALTY LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","02-Jul-2025 19:56:02","2025-07-02 19:56:02","02-Jul-2025 19:56:03","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CIM_58932_1476627_02072025075602_WEB.xml","3 KB"
"TAKE","Take Solutions Limited","Board Meeting Intimation","TAKE SOLUTIONS LIMITED has informed the Exchange about Board Meeting to be held on 07-Jul-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2025 .","02-Jul-2025 19:54:58","2025-07-02 19:54:58","02-Jul-2025 19:54:58","00:00:00","https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_58931_1476625_02072025075457_WEB.xml","2 KB"
"OBEROIRLTY","Oberoi Realty Limited","Appointment","Oberoi Realty Limited has informed the Exchange regarding Appointment of Mr Sanjay Shah as Non- Executive Independent Director of the company w.e.f. July 02, 2025.","02-Jul-2025 19:54:54","2025-07-02 19:54:54","02-Jul-2025 19:54:54","00:00:00","https://nsearchives.nseindia.com/corporate/OBEROIRLTY_02072025195425_Director_Sanjay_Shah.pdf","217 KB"
"OBEROIRLTY","Oberoi Realty Limited","Cessation","Oberoi Realty Limited has informed the Exchange regarding vacation of office of Mr. Sanjay Shah as Additional (Independent Non-Executive) Director, and further re-appointment as Additional (Independent Non-Executive) Director.","02-Jul-2025 19:54:54","2025-07-02 19:54:54","02-Jul-2025 19:54:54","00:00:00","https://nsearchives.nseindia.com/corporate/OBEROIRLTY_02072025194653_Director_Sanjay_Shah.pdf","217 KB"
"ABCAPITAL","Aditya Birla Capital Limited","Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","ADITYA BIRLA CAPITAL LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","02-Jul-2025 19:53:48","2025-07-02 19:53:48","02-Jul-2025 19:53:49","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CIM_58930_1476623_02072025075347_WEB.xml","4 KB"
"IOB","Indian Overseas Bank","Shareholders meeting","Indian Overseas Bank has informed the Exchange regarding Proceedings of Annual General Meeting held on July 02, 2025. Further, the company has submitted the Exchange a copy of Srutinizers report.","02-Jul-2025 19:52:43","2025-07-02 19:52:43","02-Jul-2025 19:52:43","00:00:00","https://nsearchives.nseindia.com/corporate/IOB_02072025195122_FORUPLOAD.pdf","1.27 MB"
"ABCAPITAL","Aditya Birla Capital Limited","Outcome of Board Meeting","Aditya Birla Capital Limited has informed the Exchange regarding Outcome of Board Meeting held on July 02, 2025.","02-Jul-2025 19:52:12","2025-07-02 19:52:12","02-Jul-2025 19:52:13","00:00:01","https://nsearchives.nseindia.com/corporate/rsrai_02072025195133_BM_Stat_Auditor_Finalsigned.pdf","305 KB"
"CIPLA","Cipla Limited","Copy of Newspaper Publication","Cipla Limited has informed the Exchange about Copy of Newspaper Publication","02-Jul-2025 19:51:41","2025-07-02 19:51:41","02-Jul-2025 19:51:42","00:00:01","https://nsearchives.nseindia.com/corporate/CIPLA_02072025195024_Intimation_Newspaper_Advertisment_signed.pdf","7.16 MB"
"SWELECTES","Swelect Energy Systems Limited","Shareholders meeting","Swelect Energy Systems Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on July 25, 2025","02-Jul-2025 19:51:01","2025-07-02 19:51:01","02-Jul-2025 19:51:01","00:00:00","https://nsearchives.nseindia.com/corporate/SWELECTES_02072025195008_NoticetoSESD.pdf","1.98 MB"
"ERIS","Eris Lifesciences Limited","Shareholders meeting","Eris Lifesciences Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on July 25, 2025","02-Jul-2025 19:50:50","2025-07-02 19:50:50","02-Jul-2025 19:50:50","00:00:00","https://nsearchives.nseindia.com/corporate/ERIS_02072025195043_AGMIntimationsigned.pdf","347 KB"
"NRL","Nupur Recyclers Limited","Allotment of Securities","Nupur Recyclers Limited has informed the Exchange regarding allotment of 430000 securities pursuant to Preferential Issue at its meeting held on July 02, 2025","02-Jul-2025 19:50:26","2025-07-02 19:50:26","02-Jul-2025 19:50:26","00:00:00","https://nsearchives.nseindia.com/corporate/NUPURRECYCLERS_02072025195016_outcome.pdf","463 KB"
"HDBFS","HDB Financial Services Limited","Updates","HDB Financial Services Limited has informed the Exchange regarding ''.Disclosure under Regulation 30(5) of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015","02-Jul-2025 19:44:08","2025-07-02 19:44:08","02-Jul-2025 19:44:09","00:00:01","https://nsearchives.nseindia.com/corporate/HDBFS_02072025194120_Intimation_Policy_for_Determination_of_Materiality_of_Events.pdf","571 KB"
"EIEL","Enviro Infra Engineers Limited","Fraud/Default/Arrest-XBRL","Enviro Infra Engineers Limited has informed the Exchange regarding Disclosure in relation to Fraud","02-Jul-2025 19:42:05","2025-07-02 19:42:05","02-Jul-2025 19:42:06","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/ANN_FRAUD_1476619_02072025074204_WEB.xml","4 KB"
"NRL","Nupur Recyclers Limited","Outcome of Board Meeting","Nupur Recyclers Limited has informed the Exchange regarding Outcome of Board Meeting held on July 02, 2025 for Allotment of Equity Shares upon Conversion of Warrants on Preferential Basis","02-Jul-2025 19:41:59","2025-07-02 19:41:59","02-Jul-2025 19:42:00","00:00:01","https://nsearchives.nseindia.com/corporate/NUPURRECYCLERS_02072025194126_outcome.pdf","463 KB"
"YESBANK","Yes Bank Limited","Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","YES BANK LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","02-Jul-2025 19:38:08","2025-07-02 19:38:08","02-Jul-2025 19:38:09","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CIM_58929_1476618_02072025073808_WEB.xml","3 KB"
"NRL","Nupur Recyclers Limited","Outcome of Board Meeting","Nupur Recyclers Limited has informed the Exchange regarding  Board meeting held on July 02, 2025 for Allotment of Equity Shares upon Conversion of Warrants on Preferential Basis","02-Jul-2025 19:37:56","2025-07-02 19:37:56","02-Jul-2025 19:37:57","00:00:01","https://nsearchives.nseindia.com/corporate/NUPURRECYCLERS_02072025193643_outcome.pdf","463 KB"
"TINNARUBR","Tinna Rubber and Infrastructure Limited","Institutional Placement Programme","Tinna Rubber and Infrastructure Limited has informed the Exchange about institutional Placement Programme, for Press Release on Successful Fund Raising of Rs. 78.70 Crores through Qualified Institutions Placement","02-Jul-2025 19:36:33","2025-07-02 19:36:33","02-Jul-2025 19:36:35","00:00:02","https://nsearchives.nseindia.com/corporate/TINNARUBBER_02072025193616_SEIntimation_TRIL_QIP_Press_Release_02Jul2025submission.pdf","1006 KB"
"IRIS","Iris Business Services Limited","Credit Rating","Iris Business Services Limited has informed the Exchange about Credit Rating","02-Jul-2025 19:35:25","2025-07-02 19:35:25","02-Jul-2025 19:35:26","00:00:01","https://nsearchives.nseindia.com/corporate/IRIS_02072025193204_IRIS_CoveringLetter_CreditRating_ICRA_2July2025_Signed.pdf","239 KB"
"WAAREERTL","Waaree Renewable Technologies Limited","Awarding of order(s)/contract(s)","Waaree Renewable Technologies Limited has informed the Exchange about Awarding of order(s)/contract(s)","02-Jul-2025 19:34:02","2025-07-02 19:34:02","02-Jul-2025 19:34:03","00:00:01","https://nsearchives.nseindia.com/corporate/WAAREERTL_02072025193349_LOA.pdf","692 KB"
"COHANCE","Cohance Lifesciences Limited","Certificate under SEBI (Depositories and Participants) Regulations, 2018","Cohance Lifesciences Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018","02-Jul-2025 19:33:25","2025-07-02 19:33:25","02-Jul-2025 19:33:26","00:00:01","https://nsearchives.nseindia.com/corporate/SUVENPHARMSUSHEEL_02072025193313_COHANCE_Certificate_Reg_74_5_.pdf","476 KB"
"PNB","Punjab National Bank","General Updates","Punjab National Bank has informed the Exchange about Provisional Business Figures as on 30.06.2025","02-Jul-2025 19:33:15","2025-07-02 19:33:15","02-Jul-2025 19:33:16","00:00:01","https://nsearchives.nseindia.com/corporate/pnb2_02072025193128_Intimation_ProvFig_02072025_DS.pdf","824 KB"
"INDIANB","Indian Bank","General Updates","Indian Bank has informed the Exchange about Provisional Business Figures of the Bank","02-Jul-2025 19:32:31","2025-07-02 19:32:31","02-Jul-2025 19:32:32","00:00:01","https://nsearchives.nseindia.com/corporate/INDIANB_02072025193146_Provisional_Business_FiguresQ1_26.pdf","892 KB"
"HDBFS","HDB Financial Services Limited","Trading Window","HDB Financial Services Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","02-Jul-2025 19:31:58","2025-07-02 19:31:58","02-Jul-2025 19:31:58","00:00:00","https://nsearchives.nseindia.com/corporate/HDBFS_02072025193146_SE_Intimation-_Closure_of_Trading_window_-_June_2_2025_sd.pdf","364 KB"
"VENUSPIPES","Venus Pipes & Tubes Limited","Spurt in Volume","Significant increase in volume has been observed in Venus Pipes & Tubes Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, had written to the company. Venus Pipes & Tubes Limited has submitted their response.","02-Jul-2025 19:31:55","2025-07-02 19:31:55","02-Jul-2025 19:31:56","00:00:01","https://nsearchives.nseindia.com/corporate/VENUSPIPES_02072025192914_Reply_to_the_Clarification_020725.pdf","341 KB"
"EIEL","Enviro Infra Engineers Limited","Fraud/Default/Arrest","Enviro Infra Engineers Limited has informed the Exchange about Fraud/Default/Arrest","02-Jul-2025 19:31:06","2025-07-02 19:31:06","02-Jul-2025 19:31:07","00:00:01","https://nsearchives.nseindia.com/corporate/ENVIRO_02072025193048_Intimation_of_fraud.pdf","238 KB"
"RADICO","Radico Khaitan Limited","Alteration Of Capital and Fund Raising-XBRL","Radico Khaitan Limited has informed the Exchange regarding Allotment of Securities","02-Jul-2025 19:29:49","2025-07-02 19:29:49","02-Jul-2025 19:29:50","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1476613_02072025072949_WEB.xml","4 KB"
"LMW","LMW Limited","Update-Acquisition/Scheme/Sale/Disposal-XBRL","LMW LIMITED has informed the Exchange regarding Update-Acquisition/Scheme/Sale/Disposal-XBRL","02-Jul-2025 19:28:20","2025-07-02 19:28:20","02-Jul-2025 19:28:21","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/REG30_Restructuring_1476612_02072025072819_WEB.xml","3 KB"
"SAH","Sah Polymers Limited","Amendment to AOA/MOA","Sah Polymers Limited has informed the Exchange regarding the Amendment to AOA/MOA of the company.","02-Jul-2025 19:24:08","2025-07-02 19:24:08","02-Jul-2025 19:24:10","00:00:02","https://nsearchives.nseindia.com/corporate/SAHPOLYMERSLIMITEDIPO_02072025192357_BSENSEintimationsigned.pdf","606 KB"
"LMW","LMW Limited","Acquisition","LMW Limited has informed the exchange about the intimation under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015- Update on Acquisition","02-Jul-2025 19:23:28","2025-07-02 19:23:28","02-Jul-2025 19:23:29","00:00:01","https://nsearchives.nseindia.com/corporate/LAXMIMACH_02072025192231_FILINGACQ02072025.pdf","972 KB"
