"SYMBOL","COMPANY NAME","SUBJECT","DETAILS","BROADCAST DATE/TIME","RECEIPT","DISSEMINATION","DIFFERENCE","ATTACHMENT","FILE SIZE"
"SAMMAANCAP","Sammaan Capital Limited","Updates","Sammaan Capital Limited has informed the Exchange regarding 'Pursuant to Regulations 30 and 57 of Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015, we hereby certify that our Company has made timely payment of interest amount in respect of the following Secured Redeemable Non-convertible Debentures issued by our Company, through Public Issue, and listed on the Stock ExchangeFor details refer attachment.","08-Jul-2025 20:15:28","2025-07-08 20:15:28","08-Jul-2025 20:15:29","00:00:01","https://nsearchives.nseindia.com/corporate/IHFL_08072025201510_SCL_Retail_Intimation_57_08072025_QF4.pdf","720 KB"
"WELCORP","Welspun Corp Limited","Record Date","Welspun Corp Limited has informed the Exchange that Record date for the purpose of Dividend  is 18-Jul-2025.","08-Jul-2025 20:14:33","2025-07-08 20:14:33","08-Jul-2025 20:14:35","00:00:02","https://nsearchives.nseindia.com/corporate/WELCORP_08072025201422_SEAGMBOOKCLOSURE.pdf","412 KB"
"WELCORP","Welspun Corp Limited","Updates","Welspun Corp Limited has informed the Exchange regarding 'Annual General Meeting and Book Closure/Record Date Intimation'.","08-Jul-2025 20:12:45","2025-07-08 20:12:45","08-Jul-2025 20:12:51","00:00:06","https://nsearchives.nseindia.com/corporate/WELCORP_08072025201235_SEAGMBOOKCLOSURE.pdf","412 KB"
"NETWORK18","Network18 Media & Investments Limited","Board Meeting Intimation","Network18 Media & Investments Limited has informed the Exchange about Board Meeting to be held on 15-Jul-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2025 .","08-Jul-2025 20:10:28","2025-07-08 20:10:28","08-Jul-2025 20:10:33","00:00:05","https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_59297_1479003_08072025081027_WEB.xml","2 KB"
"VISAKAIND","Visaka Industries Limited","Shareholders meeting","Notice of 43rd AGM of the Company to be held on July 30, 2025 at 3:30 P.M.","08-Jul-2025 20:09:47","2025-07-08 20:09:47","08-Jul-2025 20:09:47","00:00:00","https://nsearchives.nseindia.com/corporate/VISAKAIND_08072025200925_Notice_to_Stock_Exchange.pdf","977 KB"
"SHREDIGCEM","Shree Digvijay Cement Co.Ltd","Certificate under SEBI (Depositories and Participants) Regulations, 2018","Shree Digvijay Cement Co.Ltd has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018","08-Jul-2025 20:07:51","2025-07-08 20:07:51","08-Jul-2025 20:07:52","00:00:01","https://nsearchives.nseindia.com/corporate/SHREEDIG_08072025200737_Reg_74_5__signed.pdf","2.97 MB"
"ZEEL","Zee Entertainment Enterprises Limited","Copy of Newspaper Publication","Zee Entertainment Enterprises Limited has informed the Exchange about Copy of Newspaper Publication","08-Jul-2025 20:06:14","2025-07-08 20:06:14","08-Jul-2025 20:06:14","00:00:00","https://nsearchives.nseindia.com/corporate/ZEEL_08072025200438_intimationtostockexchangenewspapaerad.pdf","5.08 MB"
"MIRCELECTR","MIRC Electronics Limited","Alteration Of Capital and Fund Raising-XBRL","MIRC ELECTRONICS LIMITED has informed the Exchange regarding Allotment of Securities","08-Jul-2025 20:05:36","2025-07-08 20:05:36","08-Jul-2025 20:05:38","00:00:02","https://nsearchives.nseindia.com/corporate/xbrl/ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1479001_08072025080535_WEB.xml","4 KB"
"KEC","KEC International Limited","General Updates","Disclosure under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015   ESG Rating","08-Jul-2025 20:05:31","2025-07-08 20:05:31","08-Jul-2025 20:05:32","00:00:01","https://nsearchives.nseindia.com/corporate/KEC_08072025200504_SEintimation.pdf","234 KB"
"CGCL","Capri Global Capital Limited","General Updates","Capri Global Capital Limited has informed the Exchange about General Updates","08-Jul-2025 20:00:22","2025-07-08 20:00:22","08-Jul-2025 20:00:23","00:00:01","https://nsearchives.nseindia.com/corporate/CGCL_08072025200009_Receipt_of_Certificate_of_Incorporation_Signed.pdf","642 KB"
"ISGEC","Isgec Heavy Engineering Limited","General Updates","Isgec Heavy Engineering Limited has informed the Exchange about General Updates - The Board of Directors approved the following 1. Constitution of Committee of Directors 2.Proposal of initial Capital Investment of Rs.53.50 Crores towards setting up a factory at village Bhartoli, Tehsil Ladwa, district, Kurukshetra, Haryana, India.","08-Jul-2025 19:59:35","2025-07-08 19:59:35","08-Jul-2025 19:59:36","00:00:01","https://nsearchives.nseindia.com/corporate/ISGEC_08072025195922_Signed_Outcome_BM_08072025.pdf","4.93 MB"
"CENTRALBK","Central Bank of India","Updates","Central Bank of India has informed the Exchange regarding 'Corrigendum to the Notice of 18th Annual General Meeting of Bank.'.","08-Jul-2025 19:58:47","2025-07-08 19:58:47","08-Jul-2025 19:58:48","00:00:01","https://nsearchives.nseindia.com/corporate/CENTRALBK_08072025195836_Final_SE_AGM_COR.pdf","1.17 MB"
"CGCL","Capri Global Capital Limited","Incorporation-XBRL","Capri Global Capital LImited has informed the Exchange regarding Incorporation","08-Jul-2025 19:57:46","2025-07-08 19:57:46","08-Jul-2025 19:57:47","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/REG30_Restructuring_1478991_08072025075746_WEB.xml","4 KB"
"LAXMIDENTL","Laxmi Dental Limited","Analysts/Institutional Investor Meet/Con. Call Updates","Laxmi Dental Limited has informed the Exchange about Schedule of meet","08-Jul-2025 19:56:07","2025-07-08 19:56:07","08-Jul-2025 19:56:08","00:00:01","https://nsearchives.nseindia.com/corporate/LAXMI_08072025194347_Laxmi_Dental_Stock_Exchange_Intimation_-_Group_Meetings.pdf","192 KB"
"ISGEC","Isgec Heavy Engineering Limited","Change in Management","Isgec Heavy Engineering Limited has informed the Exchange about change in Management -  Appointment of Mr. Rohit Garg, Senior Vice President as Unit Head - Steel Casting Factory at Muzaffarnagar and Senior Managemnent Personnel with effect from July 08, 2025","08-Jul-2025 19:55:26","2025-07-08 19:55:26","08-Jul-2025 19:55:27","00:00:01","https://nsearchives.nseindia.com/corporate/ISGEC_08072025195511_Signed_Outcome_BM_08072025.pdf","4.93 MB"
"WELENT","Welspun Enterprises Limited","Updates","Welspun Enterprises Limited has informed the Exchange regarding disclosure under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015.","08-Jul-2025 19:51:57","2025-07-08 19:51:57","08-Jul-2025 19:51:57","00:00:00","https://nsearchives.nseindia.com/corporate/WELENT_08072025195135_Disclosure_Final.pdf","414 KB"
"ISGEC","Isgec Heavy Engineering Limited","Change in Management","Isgec Heavy Engineering Limited has informed the Exchange about change in Management -  Appointment of Mr. Subrata Roy as Chief Executive APCE & Utility Boiler and Senior Management Personnel with effect from July 08, 2025","08-Jul-2025 19:51:30","2025-07-08 19:51:30","08-Jul-2025 19:51:31","00:00:01","https://nsearchives.nseindia.com/corporate/ISGEC_08072025195117_Signed_Outcome_BM_08072025.pdf","4.93 MB"
"SBFC","SBFC Finance Limited","Updates","SBFC Finance Limited has informed the Exchange regarding 'Disclosure under Regulation 6(1) and Regulation 7(1) of SEBI(LODR)'.","08-Jul-2025 19:51:06","2025-07-08 19:51:06","08-Jul-2025 19:51:07","00:00:01","https://nsearchives.nseindia.com/corporate/SBFC_08072025194920_Details_of_Compliance_Officer_RTA_June_2025.pdf","245 KB"
"PRECAM","Precision Camshafts Limited","Notice Of Shareholders Meetings-XBRL","PRECISION CAMSHAFTS LIMITED has informed the Exchange about Notice of Shareholders Meeting for Annual General Meeting to be held on 30-Jul-2025","08-Jul-2025 19:50:28","2025-07-08 19:50:28","08-Jul-2025 19:50:29","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1478986_08072025075028_WEB.xml","14 KB"
"AUTOAXLES","Automotive Axles Limited","General Updates","Automotive Axles Limited has informed the Exchange about Information to shareholders regarding the 44th Annual General Meeting of the Company.","08-Jul-2025 19:49:26","2025-07-08 19:49:26","08-Jul-2025 19:49:27","00:00:01","https://nsearchives.nseindia.com/corporate/AUTOAXLES_08072025194815_PreAGM2025.pdf","3.07 MB"
"OSWALPUMPS","Oswal Pumps Limited","Updates","Oswal Pumps Limited has informed the Exchange regarding 'Appointment of Investor Relations Advisor'.","08-Jul-2025 19:48:50","2025-07-08 19:48:50","08-Jul-2025 19:48:51","00:00:01","https://nsearchives.nseindia.com/corporate/OSWALPUMPS_08072025194403_SE_LetterIR_AdvisorsOPL08072025.pdf","577 KB"
"ISGEC","Isgec Heavy Engineering Limited","Change in Company Secretary/Compliance Officer","Isgec Heavy Engineering Limited has informed the Exchange about - Mr. Sachin Saluja, Company Secretary and Compliance Officer of the Company Ceased from the position of Compliance Officer with effect from July 08, 2025. Mr. Sachin Saluja will continue to serve the Company as Company Secretary and Key Managerial Personnel under the Companies Act, 2013.","08-Jul-2025 19:48:01","2025-07-08 19:48:01","08-Jul-2025 19:48:01","00:00:00","https://nsearchives.nseindia.com/corporate/ISGEC_08072025194748_Signed_Outcome_BM_08072025.pdf","4.93 MB"
"MIRCELECTR","MIRC Electronics Limited","Certificate under SEBI (Depositories and Participants) Regulations, 2018","MIRC Electronics Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018","08-Jul-2025 19:46:50","2025-07-08 19:46:50","08-Jul-2025 19:46:52","00:00:02","https://nsearchives.nseindia.com/corporate/MIRCELECTR_08072025194640_BSENSECertificate.pdf","2.67 MB"
"PRECAM","Precision Camshafts Limited","Shareholders meeting","Precision Camshafts Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on July 30, 2025","08-Jul-2025 19:45:39","2025-07-08 19:45:39","08-Jul-2025 19:45:39","00:00:00","https://nsearchives.nseindia.com/corporate/PRECAMS_08072025194519_NSE.pdf","2.42 MB"
"MIRCELECTR","MIRC Electronics Limited","Allotment of Securities","MIRC Electronics Limited has informed the Exchange regarding allotment of 3000 securities pursuant to Non Convertible Securities at its meeting held on July 08, 2025","08-Jul-2025 19:45:05","2025-07-08 19:45:05","08-Jul-2025 19:45:06","00:00:01","https://nsearchives.nseindia.com/corporate/MIRCELECTR_08072025194425_BSENSEAllotment.pdf","2.75 MB"
"ADANIPORTS","Adani Ports and Special Economic Zone Limited","Certificate under SEBI (Depositories and Participants) Regulations, 2018","Adani Ports and Special Economic Zone Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018","08-Jul-2025 19:44:39","2025-07-08 19:44:39","08-Jul-2025 19:44:40","00:00:01","https://nsearchives.nseindia.com/corporate/rkbhagia_08072025194425_LettertoSE.pdf","235 KB"
"ISGEC","Isgec Heavy Engineering Limited","Change in Company Secretary/Compliance Officer","Isgec Heavy Engineering Limited has informed the Exchange about Change in Compliance Officer- Mr. Kalyan Ghosh, Chief Legal Officer of the Company appointed as a Compliance Office and Key Managerial Personnel of the Company with immediate effect (i.e., July 08, 2025), in terms of Regulation 6 of the Listing Regulations.","08-Jul-2025 19:44:35","2025-07-08 19:44:35","08-Jul-2025 19:44:36","00:00:01","https://nsearchives.nseindia.com/corporate/ISGEC_08072025194417_Signed_Outcome_BM_08072025.pdf","4.93 MB"
"SPENTEX","Spentex Industries Limited","General Updates","Spentex Industries Limited has informed the Exchange about General Updates","08-Jul-2025 19:44:13","2025-07-08 19:44:13","08-Jul-2025 19:44:15","00:00:02","https://nsearchives.nseindia.com/corporate/SPENTEX_BVR_08072025194403_intimationofRDorder.pdf","656 KB"
"CGCL","Capri Global Capital Limited","Allotment of Securities","Capri Global Capital Limited has informed the Exchange regarding allotment of 10000 securities pursuant to Non Convertible Securities at its meeting held on July 08, 2025","08-Jul-2025 19:41:52","2025-07-08 19:41:52","08-Jul-2025 19:41:54","00:00:02","https://nsearchives.nseindia.com/corporate/CGCL_08072025194143_NCD_Allotment_SE_Intimation_s.pdf","241 KB"
"SMLISUZU","SML Isuzu Limited","Board Meeting Intimation","SML ISUZU LIMITED has informed the Exchange about Board Meeting to be held on 22-Jul-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2025 .","08-Jul-2025 19:40:16","2025-07-08 19:40:16","08-Jul-2025 19:40:17","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_59296_1478983_08072025074015_WEB.xml","2 KB"
"ISGEC","Isgec Heavy Engineering Limited","Change in Management","Isgec Heavy Engineering Limited has informed the Exchange about Re-Designation of  Mr. Sanjay Gulati, Whole-time Director and Head Manufacturing Units as a Joint Managing Director of the Company with effect from October 01, 2025, for the remaining duration of his existing term, i.e., up to June 27, 2026. He will continue to discharge his duties and function as Head Manufacturing Units alongside his role as Joint Managing Director","08-Jul-2025 19:39:54","2025-07-08 19:39:54","08-Jul-2025 19:39:55","00:00:01","https://nsearchives.nseindia.com/corporate/ISGEC_08072025193927_Signed_Outcome_BM_08072025.pdf","4.93 MB"
"UNIONBANK","Union Bank of India","General Updates","Union Bank of India has informed the Exchange about - Intimation under SEBI (Listing Obligations and Disclosure requirements) Regulations, 2015","08-Jul-2025 19:36:37","2025-07-08 19:36:37","08-Jul-2025 19:36:38","00:00:01","https://nsearchives.nseindia.com/corporate/UNIONBANK_08072025193503_30062025_Provisional_Financial_Results.pdf","257 KB"
"ZEEL","Zee Entertainment Enterprises Limited","Press Release","Zee Entertainment Enterprises Limited has informed the Exchange regarding a press release dated July 08, 2025, titled "" Z  shareholders approve appointment of Directors with requisite majority"".","08-Jul-2025 19:35:21","2025-07-08 19:35:21","08-Jul-2025 19:35:23","00:00:02","https://nsearchives.nseindia.com/corporate/ZEEL_08072025193429_Pressrelease8Jul25.pdf","547 KB"
"ISGEC","Isgec Heavy Engineering Limited","Change in Management","Isgec Heavy Engineering Limited has informed the Exchange about Re-Designation of  Mr. Kishore Chatnani, Whole-time Director and Chief Financial Officer as a Joint Managing Director of the Company with effect from October 01, 2025, for the remaining duration of his existing term, i.e., up to June 27, 2026. He will continue to discharge his duties and function as Chief Financial Officer alongside his role as Joint Managing Director","08-Jul-2025 19:34:14","2025-07-08 19:34:14","08-Jul-2025 19:34:14","00:00:00","https://nsearchives.nseindia.com/corporate/ISGEC_08072025193400_Signed_Outcome_BM_08072025.pdf","4.93 MB"
"ELGIRUBCO","Elgi Rubber Company Limited","Change in Auditors","Elgi Rubber Company Limited has informed the Exchange regarding Change in Auditors of the company.","08-Jul-2025 19:33:46","2025-07-08 19:33:46","08-Jul-2025 19:33:47","00:00:01","https://nsearchives.nseindia.com/corporate/ELGIRUBCO_08072025193208_ELGIRUBCO_AUDITOR_CHANGE.pdf","2.14 MB"
"ADSL","Allied Digital Services Limited","Allotment of Securities","Allied Digital Services Limited has informed the Exchange regarding allotment of 45550 securities pursuant to ESOP/ESPS passed through circular resolution dated July 08, 2025","08-Jul-2025 19:33:17","2025-07-08 19:33:17","08-Jul-2025 19:33:18","00:00:01","https://nsearchives.nseindia.com/corporate/ADSL_08072025193049_ESOP_Covering_Letter_08072025.pdf","567 KB"
"ZEEL","Zee Entertainment Enterprises Limited","Shareholders meeting","Zee Entertainment Enterprises Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot. Further, the company has informed the Exchange regarding voting results.","08-Jul-2025 19:31:42","2025-07-08 19:31:42","08-Jul-2025 19:31:42","00:00:00","https://nsearchives.nseindia.com/corporate/ZEEL_08072025193103_PostalBallotOutcome8Jul25.pdf","1.28 MB"
"SBFC","SBFC Finance Limited","Certificate under SEBI (Depositories and Participants) Regulations, 2018","Sbfc Finance Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018","08-Jul-2025 19:30:39","2025-07-08 19:30:39","08-Jul-2025 19:30:42","00:00:03","https://nsearchives.nseindia.com/corporate/SBFC_08072025192511_CertificateunderRegulation74_5_.pdf","597 KB"
"INDIANB","Indian Bank","Certificate under SEBI (Depositories and Participants) Regulations, 2018","Indian Bank has informed the Exchange about Confirmation Certificate from RTA under Regulation 74(5) of SEBI (Depositories and Participants) Regulations, 2018","08-Jul-2025 19:30:09","2025-07-08 19:30:09","08-Jul-2025 19:30:10","00:00:01","https://nsearchives.nseindia.com/corporate/INDIANB_08072025192929_SE_Reg74_5_.pdf","1.28 MB"
"GARUDA","Garuda Construction and Engineering Limited","Spurt in Volume","Significant increase in volume has been observed in Garuda Construction and Engineering Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, had written to the company. Garuda Construction and Engineering Limited has submitted their response.","08-Jul-2025 19:29:59","2025-07-08 19:29:59","08-Jul-2025 19:30:00","00:00:01","https://nsearchives.nseindia.com/corporate/GARUDACONSTRUCTION2010_08072025192603_Increase_in_Volume_-_Reply.pdf","520 KB"
"THERMAX","Thermax Limited","Other Restructuring-XBRL","THERMAX LIMITED has informed the Exchange regarding Other Restructuring","08-Jul-2025 19:29:54","2025-07-08 19:29:54","08-Jul-2025 19:29:55","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/REG30_Restructuring_1478977_08072025072953_WEB.xml","3 KB"
"ISGEC","Isgec Heavy Engineering Limited","Appointment","Isgec Heavy Engineering Limited has informed the Exchange regarding Appointment of  Mr. Vivek Dhir as Non- Executive Independent Director of the company w.e.f. July 08, 2025.","08-Jul-2025 19:29:42","2025-07-08 19:29:42","08-Jul-2025 19:29:43","00:00:01","https://nsearchives.nseindia.com/corporate/ISGEC_08072025192838_Signed_Outcome_BM_08072025.pdf","4.93 MB"
"THERMAX","Thermax Limited","Other Restructuring","Thermax Limited has informed the Exchange about Other Restructuring","08-Jul-2025 19:28:54","2025-07-08 19:28:54","08-Jul-2025 19:28:55","00:00:01","https://nsearchives.nseindia.com/corporate/THERMAXNSE_08072025192824_SEintimation_Restructuring_FE11PL.pdf","736 KB"
"GOCLCORP","GOCL Corporation Limited","Record Date","GOCL Corporation Limited has informed the Exchange that Record date for the purpose of Dividend & Annual General Meeting is 25-Jul-2025.","08-Jul-2025 19:27:58","2025-07-08 19:27:58","08-Jul-2025 19:27:59","00:00:01","https://nsearchives.nseindia.com/corporate/GULFCORP_08072025192613_IntimationRecordDate2025Signed.pdf","257 KB"
"WIPRO","Wipro Limited","Trading Window-XBRL","WIPRO LIMITED has informed the Exchange about Closure of Trading Window","08-Jul-2025 19:27:40","2025-07-08 19:27:40","08-Jul-2025 19:27:42","00:00:02","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1478976_08072025072739_WEB.xml","2 KB"
