"SYMBOL","COMPANY NAME","SUBJECT","DETAILS","BROADCAST DATE/TIME","RECEIPT","DISSEMINATION","DIFFERENCE","ATTACHMENT","FILE SIZE"
"M&M","Mahindra & Mahindra Limited","Sale or disposal-XBRL","Mahindra & Mahindra Limited has informed the Exchange regarding Sale or disposal of unit(s)/division(s)/subsidiary","25-Jun-2025 21:55:53","2025-06-25 21:55:53","25-Jun-2025 21:55:54","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/REG30_Restructuring_1471399_25062025095553_WEB.xml","18 KB"
"MSUMI","Motherson Sumi Wiring India Limited","General Updates","Motherson Sumi Wiring India Limited has informed the Exchange about Communication sent to the shareholders of the company  for TDS Intimation","25-Jun-2025 21:48:14","2025-06-25 21:48:14","25-Jun-2025 21:48:15","00:00:01","https://nsearchives.nseindia.com/corporate/MSWIL_25062025214803_StxTDSintimation.pdf","2.88 MB"
"ADANIENT","Adani Enterprises Limited","Updates","Adani Enterprises Limited has informed the Exchange regarding 'Intimation under the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 as amended ( SEBI Listing Regulations ) in relation to the public issue of non-convertible debentures'.","25-Jun-2025 21:47:16","2025-06-25 21:47:16","25-Jun-2025 21:47:17","00:00:01","https://nsearchives.nseindia.com/corporate/nishant_joshi_adani_com_25062025214608_AELIntimationforDraftprospectus25062025.pdf","142 KB"
"SNOWMAN","Snowman Logistics Limited","Trading Window-XBRL","SNOWMAN LOGISTICS LIMITED has informed the Exchange about Closure of Trading Window","25-Jun-2025 21:44:15","2025-06-25 21:44:15","25-Jun-2025 21:44:16","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1471398_25062025094415_WEB.xml","3 KB"
"KRONOX","Kronox Lab Sciences Limited","Trading Window","Kronox Lab Sciences Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","25-Jun-2025 21:40:52","2025-06-25 21:40:52","25-Jun-2025 21:40:53","00:00:01","https://nsearchives.nseindia.com/corporate/KRONOX_25062025214039_INTIMATION_OF_TRADING_WINDOW_CLOSURE.pdf","417 KB"
"KRONOX","Kronox Lab Sciences Limited","Trading Window-XBRL","KRONOX LAB SCIENCES LIMITED has informed the Exchange about Closure of Trading Window","25-Jun-2025 21:36:47","2025-06-25 21:36:47","25-Jun-2025 21:36:47","00:00:00","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1471392_25062025093646_WEB.xml","2 KB"
"TATASTEEL","Tata Steel Limited","Acquisition","Tata Steel Limited has informed the Exchange about Acquisition","25-Jun-2025 21:36:12","2025-06-25 21:36:12","25-Jun-2025 21:36:13","00:00:01","https://nsearchives.nseindia.com/corporate/SAKSHIKAPUR_25062025213545_BSENSE.pdf","321 KB"
"SNOWMAN","Snowman Logistics Limited","Trading Window","Snowman Logistics Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","25-Jun-2025 21:34:07","2025-06-25 21:34:07","25-Jun-2025 21:34:08","00:00:01","https://nsearchives.nseindia.com/corporate/SNOWMAN8_25062025213057_SE__Intimation_Closure_trading_window_Jun_25_sd.pdf","226 KB"
"SURAJEST","Suraj Estate Developers Limited","Analysts/Institutional Investor Meet/Con. Call Updates","Suraj Estate Developers Limited has informed the Exchange about Schedule of meet","25-Jun-2025 21:31:08","2025-06-25 21:31:08","25-Jun-2025 21:31:09","00:00:01","https://nsearchives.nseindia.com/corporate/SURAJ_25062025213049_Intimation26052025__1___1_.pdf","211 KB"
"NDLVENTURE","NDL Ventures Limited","Trading Window","NDL Ventures Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","25-Jun-2025 21:21:55","2025-06-25 21:21:55","25-Jun-2025 21:21:57","00:00:02","https://nsearchives.nseindia.com/corporate/HINDUJAVEN_25062025212143_CLOSUREOFTRADINGWINDOW01072025signed.pdf","510 KB"
"GARFIBRES","Garware Technical Fibres Limited","Slump Sale-XBRL","GARWARE TECHNICAL FIBRES LIMITED has informed the Exchange regarding Slump Sale","25-Jun-2025 21:21:42","2025-06-25 21:21:42","25-Jun-2025 21:21:44","00:00:02","https://nsearchives.nseindia.com/corporate/xbrl/REG30_Restructuring_1471391_25062025092142_WEB.xml","11 KB"
"NDLVENTURE","NDL Ventures Limited","Trading Window-XBRL","NDL VENTURES LIMITED has informed the Exchange about Closure of Trading Window","25-Jun-2025 21:20:52","2025-06-25 21:20:52","25-Jun-2025 21:20:53","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1471390_25062025092051_WEB.xml","2 KB"
"EXICOM","Exicom Tele-Systems Limited","Board Meeting Intimation","Exicom Tele-Systems Limited has informed the Exchange about Board Meeting to be held on 01-Jul-2025 to consider Other business.","25-Jun-2025 21:19:18","2025-06-25 21:19:18","25-Jun-2025 21:19:19","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_58428_1471389_25062025091917_WEB.xml","2 KB"
"GARFIBRES","Garware Technical Fibres Limited","General Updates","Garware Technical Fibres Limited has informed the Exchange about Garware Technical Fibres Limited (the ""Company"") has entered into an Agreement for Transfer of Business Undertaking dated June 25, 2025 to sell, transfer and vest all its rights, title and interest in and to the Business Undertaking together with all its assets and liabilities in its Norway Branch namely Garware Technical Fibres NUF to its Wholly Owned Subsidiary in Norway namely Garware Technical Fibres AS.","25-Jun-2025 21:18:33","2025-06-25 21:18:33","25-Jun-2025 21:18:35","00:00:02","https://nsearchives.nseindia.com/corporate/GARFIBRES_25062025211658_NorwayConversion.pdf","2.20 MB"
"NUVAMA","Nuvama Wealth Management Limited","Alteration Of Capital and Fund Raising-XBRL","Nuvama Wealth Management Limited has informed the Exchange regarding Allotment of Securities","25-Jun-2025 21:08:47","2025-06-25 21:08:47","25-Jun-2025 21:08:48","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1471382_25062025090846_WEB.xml","4 KB"
"SHANKARA","Shankara Building Products Limited","Shareholders meeting","Shankara Building Products Limited has submitted the Exchange a copy Srutinizers report of  Annual General Meeting held on Jun 24, 2025","25-Jun-2025 21:08:04","2025-06-25 21:08:04","25-Jun-2025 21:08:04","00:00:00","https://nsearchives.nseindia.com/corporate/SHANKARA_25062025210705_Filing.pdf","13.49 MB"
"3MINDIA","3M India Limited","Trading Window-XBRL","3M India Limited has informed the Exchange about Closure of Trading Window","25-Jun-2025 21:07:45","2025-06-25 21:07:45","25-Jun-2025 21:07:46","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1471381_25062025090744_WEB.xml","2 KB"
"3MINDIA","3M India Limited","Trading Window","3M India Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","25-Jun-2025 21:06:43","2025-06-25 21:06:43","25-Jun-2025 21:06:44","00:00:01","https://nsearchives.nseindia.com/corporate/3MINDIALTD_25062025210629_TW.pdf","138 KB"
"NUVAMA","Nuvama Wealth Management Limited","ESOP/ESOS/ESPS","Nuvama Wealth Management Limited has informed the Exchange regarding Allotment of 390  Shares.","25-Jun-2025 21:04:55","2025-06-25 21:04:55","25-Jun-2025 21:04:56","00:00:01","https://nsearchives.nseindia.com/corporate/NWML_25062025210429_SE_ESOPAllotment2506.pdf","195 KB"
"IMPAL","India Motor Parts and Accessories Limited","Shareholders meeting","India Motor Parts and Accessories Limited has informed the Exchange regarding Proceedings of Postal Ballot. Further, the company has submitted the Exchange a copy of Srutinizers report along with voting results.","25-Jun-2025 20:58:39","2025-06-25 20:58:39","25-Jun-2025 20:58:39","00:00:00","https://nsearchives.nseindia.com/corporate/IMPAL_25062025205535_IMPALPOSTALBALLOT2025SD.pdf","6.19 MB"
"HEROMOTOCO","Hero MotoCorp Limited","General Updates","This is to inform that the Nomination and Remuneration Committee of the Company at its meeting held today, viz. June 25, 2025 has approved the grant of Restricted Stock Units (RSUs) and Performance Restricted Stock Units (PRSUs) to the certain eligible employees of the Company.","25-Jun-2025 20:57:00","2025-06-25 20:57:00","25-Jun-2025 20:57:01","00:00:01","https://nsearchives.nseindia.com/corporate/HEROMOTO_25062025205610_Stxletter.pdf","358 KB"
"HINDUNILVR","Hindustan Unilever Limited","Others","Disclosure of the Material Information about Kwality Wall s (India) Limited - Intimation under Regulation 30 and Regulation 30A read with Clause 5A of Para A of Part A of Schedule III of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015","25-Jun-2025 20:56:11","2025-06-25 20:56:11","25-Jun-2025 20:56:12","00:00:01","https://nsearchives.nseindia.com/corporate/HINDUNILVR_25062025205333_AnnouncementUnderReg3025062025signed.pdf","523 KB"
"KALYANKJIL","Kalyan Jewellers India Limited","Credit Rating","Kalyan Jewellers India Limited has informed the Exchange about Credit Rating","25-Jun-2025 20:54:15","2025-06-25 20:54:15","25-Jun-2025 20:54:17","00:00:02","https://nsearchives.nseindia.com/corporate/KALYANKJIL_25062025205241_CREDITRATING_new.pdf","558 KB"
"IZMO","IZMO Limited","Shareholders meeting","IZMO Limited has informed the Exchange regarding Proceedings of  Extraordinary General Meeting held on Jun 25, 2025 along with a copy of minutes.","25-Jun-2025 20:50:34","2025-06-25 20:50:34","25-Jun-2025 20:50:34","00:00:00","https://nsearchives.nseindia.com/corporate/IZMO_25062025204259_Proceeding_of_EGM.pdf","466 KB"
"SANSERA","Sansera Engineering Limited","Analysts/Institutional Investor Meet/Con. Call Updates","Sansera Engineering Limited has informed the Exchange about Schedule of meet","25-Jun-2025 20:47:40","2025-06-25 20:47:40","25-Jun-2025 20:47:40","00:00:00","https://nsearchives.nseindia.com/corporate/SANSERA_25062025204724_analystmeet.pdf","273 KB"
"WCIL","Western Carriers (India) Limited","Press Release","WCIL has informed the Exchange regarding a press release dated Jun 25, 2025, titled ""Western Carriers (India) Limited Secures Rs. 558 Crore Logistics Contract from Jindal Stainless Limited"".","25-Jun-2025 20:40:27","2025-06-25 20:40:27","25-Jun-2025 20:40:28","00:00:01","https://nsearchives.nseindia.com/corporate/WCIL_25062025204001_WCIL_PRESS_RELEASE.pdf","979 KB"
"AFCONS","Afcons Infrastructure Limited","Updates","Afcons Infrastructure Limited has informed the Exchange regarding Date of payment of dividend","25-Jun-2025 20:38:44","2025-06-25 20:38:44","25-Jun-2025 20:38:45","00:00:01","https://nsearchives.nseindia.com/corporate/AFCONS_25062025203835_Afcons__Intimation_of_Record_Date_For_Dividenddated25062025.pdf","229 KB"
"GODREJPROP","Godrej Properties Limited","Sale or disposal-XBRL","Godrej Properties Limited has informed the Exchange regarding Sale or disposal of unit(s)/division(s)/subsidiary","25-Jun-2025 20:37:33","2025-06-25 20:37:33","25-Jun-2025 20:37:34","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/REG30_Restructuring_1471370_25062025083732_WEB.xml","15 KB"
"CANFINHOME","Can Fin Homes Limited","Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","CAN FIN HOMES LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","25-Jun-2025 20:33:13","2025-06-25 20:33:13","25-Jun-2025 20:33:14","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CIM_58427_1471369_25062025083312_WEB.xml","5 KB"
"BHARTIHEXA","Bharti Hexacom Limited","Trading Window","Bharti Hexacom Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","25-Jun-2025 20:32:43","2025-06-25 20:32:43","25-Jun-2025 20:32:44","00:00:01","https://nsearchives.nseindia.com/corporate/HexacomApril20_25062025202438_Trading_Window_Closure_-_STX_Intimation_BHL.pdf","1.59 MB"
"CANFINHOME","Can Fin Homes Limited","Change in Director(s)","Can Fin Homes Limited has informed the Exchange regarding Change in Director(s) of the company.","25-Jun-2025 20:31:09","2025-06-25 20:31:09","25-Jun-2025 20:31:11","00:00:02","https://nsearchives.nseindia.com/corporate/CANFINHOME_25062025203101_CANFINHOMEBoardMeetingoutcome25062025.pdf","167 KB"
"HINDPETRO","Hindustan Petroleum Corporation Limited","Trading Window-XBRL","Hindustan Petroleum Corporation Limited has informed the Exchange about Closure of Trading Window","25-Jun-2025 20:29:58","2025-06-25 20:29:58","25-Jun-2025 20:29:59","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1471366_25062025082958_WEB.xml","2 KB"
"AFCONS","Afcons Infrastructure Limited","Updates","Afcons Infrastructure Limited has informed the Exchange regarding Intimation of 49th Annual General Meeting, Record Date and other relevant information.","25-Jun-2025 20:28:49","2025-06-25 20:28:49","25-Jun-2025 20:28:50","00:00:01","https://nsearchives.nseindia.com/corporate/AFCONS_25062025202816_Afcons__Intimation_of_Record_Date_For_Dividenddated25062025.pdf","229 KB"
"TFL","Transwarranty Finance Limited","Board Meeting Intimation","Transwarranty Finance Limited has informed the Exchange about Board Meeting to be held on 30-Jun-2025 to consider Fund raising.","25-Jun-2025 20:28:42","2025-06-25 20:28:42","25-Jun-2025 20:28:43","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_58426_1471365_25062025082842_WEB.xml","2 KB"
"TFL","Transwarranty Finance Limited","Trading Window-XBRL","Transwarranty Finance Limited has informed the Exchange about Closure of Trading Window","25-Jun-2025 20:26:27","2025-06-25 20:26:27","25-Jun-2025 20:26:28","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1471363_25062025082627_WEB.xml","2 KB"
"GODREJPROP","Godrej Properties Limited","Sale or disposal","Godrej Properties Limited has informed the Exchange about Sale or disposal","25-Jun-2025 20:21:30","2025-06-25 20:21:30","25-Jun-2025 20:21:31","00:00:01","https://nsearchives.nseindia.com/corporate/GODREJPROP_25062025202103_SEIntimation.pdf","445 KB"
"HINDPETRO","Hindustan Petroleum Corporation Limited","Trading Window","Hindustan Petroleum Corporation Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","25-Jun-2025 20:21:27","2025-06-25 20:21:27","25-Jun-2025 20:21:28","00:00:01","https://nsearchives.nseindia.com/corporate/HINDPETRO1_25062025202102_ClosureTradingWindow.pdf","505 KB"
"PLASTIBLEN","Plastiblends India Limited","Board Meeting Intimation","PLASTIBLENDS INDIA LIMITED has informed the Exchange about Board Meeting to be held on 15-Jul-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2025 .","25-Jun-2025 20:21:05","2025-06-25 20:21:05","25-Jun-2025 20:21:05","00:00:00","https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_58425_1471361_25062025082104_WEB.xml","2 KB"
"CANFINHOME","Can Fin Homes Limited","Record Date","Can Fin Homes Limited has informed the Exchange that Record date for the purpose of Dividend  is 11-Jul-2025.","25-Jun-2025 20:20:40","2025-06-25 20:20:40","25-Jun-2025 20:20:41","00:00:01","https://nsearchives.nseindia.com/corporate/CANFINHOME_25062025202025_CANFINHOMEBoardMeetingoutcome25062025.pdf","167 KB"
"PLASTIBLEN","Plastiblends India Limited","Trading Window-XBRL","PLASTIBLENDS INDIA LIMITED has informed the Exchange about Closure of Trading Window","25-Jun-2025 20:20:04","2025-06-25 20:20:04","25-Jun-2025 20:20:05","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1471359_25062025082003_WEB.xml","2 KB"
"BHARTIARTL","Bharti Airtel Limited","Trading Window","Bharti Airtel Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","25-Jun-2025 20:19:10","2025-06-25 20:19:10","25-Jun-2025 20:19:11","00:00:01","https://nsearchives.nseindia.com/corporate/BHARTIARTL_25062025201412_Trading_Window_Closure_-_STX_Intimation_BAL.pdf","238 KB"
"CANFINHOME","Can Fin Homes Limited","Outcome of Board Meeting","Can Fin Homes Limited has informed the Exchange regarding Outcome of Board Meeting held on Jun 25, 2025.","25-Jun-2025 20:18:50","2025-06-25 20:18:50","25-Jun-2025 20:18:51","00:00:01","https://nsearchives.nseindia.com/corporate/CANFINHOME_25062025201834_CANFINHOMEBoardMeetingoutcome25062025.pdf","167 KB"
"JSWSTEEL","JSW Steel Limited","General Updates","JSWSTEEL:  Update on Hon ble Supreme Court Order in the matter of Bhushan Power and Steel Limited Resolution Plan","25-Jun-2025 20:18:37","2025-06-25 20:18:37","25-Jun-2025 20:18:38","00:00:01","https://nsearchives.nseindia.com/corporate/jessydenny_25062025201823_stock_exchange_discloure-_BPSL_matter.pdf","199 KB"
"AFCONS","Afcons Infrastructure Limited","Record Date","Afcons Infrastructure Limited has informed the Exchange that Record date for the purpose of Dividend  is 18-Jul-2025.","25-Jun-2025 20:18:21","2025-06-25 20:18:21","25-Jun-2025 20:18:22","00:00:01","https://nsearchives.nseindia.com/corporate/AFCONS_25062025201742_Afcons__Intimation_of_Record_Date_For_Dividenddated25062025.pdf","229 KB"
"SUPRAJIT","Suprajit Engineering Limited","Updates","Suprajit Engineering Limited has informed the Exchange regarding 'Investors Presentation'.","25-Jun-2025 20:18:08","2025-06-25 20:18:08","25-Jun-2025 20:18:09","00:00:01","https://nsearchives.nseindia.com/corporate/SUPRAJIT_25062025201758_Investor_Presentation.pdf","3.34 MB"
"CARBORUNIV","Carborundum Universal Limited","General Updates","Enclosed Regulation 30 intimation.","25-Jun-2025 20:16:25","2025-06-25 20:16:25","25-Jun-2025 20:16:25","00:00:00","https://nsearchives.nseindia.com/corporate/CARBORUNIV_25062025201601_imtimation_sd.pdf","417 KB"
"DCXINDIA","DCX Systems Limited","General Updates","Dcx Systems Limited has informed the Exchange about General Updates, Pursuant to Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, we wish to inform that the company has received order amounting to INR 4.36 Crores from one of the leading multinational companies specialized in the areas of defence, aerospace, space, and security systems.","25-Jun-2025 20:15:28","2025-06-25 20:15:28","25-Jun-2025 20:15:29","00:00:01","https://nsearchives.nseindia.com/corporate/DCX_2022_25062025201519_DisclosureReceiptofPO.pdf","242 KB"
"ICRA","ICRA Limited","Trading Window-XBRL","ICRA Limited has informed the Exchange about Closure of Trading Window","25-Jun-2025 20:14:31","2025-06-25 20:14:31","25-Jun-2025 20:14:32","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1471355_25062025081430_WEB.xml","3 KB"
"ICRA","ICRA Limited","Trading Window","ICRA Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","25-Jun-2025 20:12:47","2025-06-25 20:12:47","25-Jun-2025 20:12:48","00:00:01","https://nsearchives.nseindia.com/corporate/ICRA_25062025201210_BSERCTW25062025.pdf","987 KB"
"MUTHOOTCAP","Muthoot Capital Services Limited","General Updates","Muthoot Capital Services Limited has informed the Exchange about raising of funds through issuance of Commercial Paper","25-Jun-2025 20:07:59","2025-06-25 20:07:59","25-Jun-2025 20:08:00","00:00:01","https://nsearchives.nseindia.com/corporate/MUTHOOTCAPS_25062025200703_Intimation.pdf","2.71 MB"
"INDOAMIN","Indo Amines Limited","Spurt in Volume","Significant increase in volume has been observed in Indo Amines Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, has written to the company. The response from the company is awaited.","25-Jun-2025 20:06:54","2025-06-25 20:06:54","25-Jun-2025 20:06:56","00:00:02","-","-"
"ARIHANTCAP","Arihant Capital Markets Limited","Spurt in Volume","Significant increase in volume has been observed in Arihant Capital Markets Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, has written to the company. The response from the company is awaited.","25-Jun-2025 20:06:37","2025-06-25 20:06:37","25-Jun-2025 20:06:38","00:00:01","-","-"
"DEN","Den Networks Limited","Spurt in Volume","Significant increase in volume has been observed in Den Networks Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, has written to the company. The response from the company is awaited.","25-Jun-2025 20:06:29","2025-06-25 20:06:29","25-Jun-2025 20:06:30","00:00:01","-","-"
"PARAGMILK","Parag Milk Foods Limited","Spurt in Volume","Significant increase in volume has been observed in Parag Milk Foods Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, has written to the company. The response from the company is awaited.","25-Jun-2025 20:04:53","2025-06-25 20:04:53","25-Jun-2025 20:04:54","00:00:01","-","-"
"NETWORK18","Network18 Media & Investments Limited","Spurt in Volume","Significant increase in volume has been observed in Network18 Media & Investments Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, has written to the company. The response from the company is awaited.","25-Jun-2025 20:04:45","2025-06-25 20:04:45","25-Jun-2025 20:04:46","00:00:01","-","-"
"KEI","KEI Industries Limited","Credit Rating","KEI Industries Limited has informed the Exchange about Credit Rating","25-Jun-2025 20:04:15","2025-06-25 20:04:15","25-Jun-2025 20:04:16","00:00:01","https://nsearchives.nseindia.com/corporate/KEI_25062025200255_Intimation.pdf","1.56 MB"
"EMCURE","Emcure Pharmaceuticals Limited","Trading Window-XBRL","Emcure Pharmaceuticals Limited has informed the Exchange about Closure of Trading Window","25-Jun-2025 20:03:10","2025-06-25 20:03:10","25-Jun-2025 20:03:11","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1471351_25062025080310_WEB.xml","2 KB"
"SUPREMEINF","Supreme Infrastructure India Limited","Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","SUPREME INFRASTRUCTURE INDIA LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","25-Jun-2025 20:01:34","2025-06-25 20:01:34","25-Jun-2025 20:01:36","00:00:02","https://nsearchives.nseindia.com/corporate/xbrl/CIM_58424_1471350_25062025080134_WEB.xml","3 KB"
"RSYSTEMS","R Systems International Limited","Disclosure under SEBI Takeover Regulations","BCP Asia II Topco II Pte. Ltd. has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.","25-Jun-2025 20:00:12","2025-06-25 20:00:12","25-Jun-2025 20:00:13","00:00:01","https://nsearchives.nseindia.com/corporate/team_sandeshc_21052025114919_4.pdf","301 KB"
"RAINBOW","Rainbow Childrens Medicare Limited","Disclosure under SEBI Takeover Regulations"," Dr. Ramesh Kancharla has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.","25-Jun-2025 20:00:08","2025-06-25 20:00:08","25-Jun-2025 20:00:10","00:00:02","https://nsearchives.nseindia.com/corporate/team_bbodade_20052025145633_RAINBOW.pdf","245 KB"
"HCC","Hindustan Construction Company Limited","Disclosure under SEBI Takeover Regulations","Hindustan Construction Company Limited has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.","25-Jun-2025 20:00:05","2025-06-25 20:00:05","25-Jun-2025 20:00:06","00:00:01","https://nsearchives.nseindia.com/corporate/team_bbodade_20052025145356_HCC.pdf","360 KB"
