"SYMBOL","COMPANY NAME","SUBJECT","DETAILS","BROADCAST DATE/TIME","RECEIPT","DISSEMINATION","DIFFERENCE","ATTACHMENT","FILE SIZE"
"GRPLTD","GRP Limited","Notice Of Shareholders Meetings-XBRL","GRP LIMITED has informed the Exchange about Notice of Shareholders Meeting for Annual General Meeting to be held on 25-Jul-2025","04-Jul-2025 13:07:13","2025-07-04 13:07:13","04-Jul-2025 13:07:14","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1477229_04072025010712_WEB.xml","23 KB"
"HAPPYFORGE","Happy Forgings Limited","Copy of Newspaper Publication","Happy Forgings Limited has informed the Exchange about Copy of Newspaper Publication","04-Jul-2025 13:06:42","2025-07-04 13:06:42","04-Jul-2025 13:06:43","00:00:01","https://nsearchives.nseindia.com/corporate/9876964720_04072025130545_IntimationofNPadNotice.pdf","6.82 MB"
"HEG","HEG Limited","Copy of Newspaper Publication","HEG Limited has informed the Exchange about Copy of Newspaper Publication","04-Jul-2025 13:04:13","2025-07-04 13:04:13","04-Jul-2025 13:04:14","00:00:01","https://nsearchives.nseindia.com/corporate/HEG_04072025130402_Stockletternewspaper04072025.pdf","3.19 MB"
"PRECAM","Precision Camshafts Limited","Press Release","Precision Camshafts Limited has informed the Exchange regarding a press release dated July 04, 2025, titled ""Intimation regarding Copies of AGM Notice published in newspaper under Regulation 30 and 47 of SEBI (LODR) Regulation 2015 and in compliance with section 108 of the Companies Act 2013 and rules made thereunder. "".","04-Jul-2025 13:04:12","2025-07-04 13:04:12","04-Jul-2025 13:04:13","00:00:01","https://nsearchives.nseindia.com/corporate/PRECAMS_04072025130358_NSE.pdf","3.32 MB"
"HIRECT","Hind Rectifiers Limited","General Updates","Hind Rectifiers Limited has informed the Exchange about General Updates (web-link of the Annual Report 2024-25).","04-Jul-2025 13:03:29","2025-07-04 13:03:29","04-Jul-2025 13:03:30","00:00:01","https://nsearchives.nseindia.com/corporate/HIRECT_04072025130320_Weblink_Annual_Report.pdf","703 KB"
"MICEL","MIC Electronics Limited","Outcome of Board Meeting","MIC Electronics Limited has informed the Exchange regarding  Board meeting held on July 04, 2025.","04-Jul-2025 13:03:11","2025-07-04 13:03:11","04-Jul-2025 13:03:12","00:00:01","https://nsearchives.nseindia.com/corporate/MICEL_04072025130258_Results_JUne_30.pdf","393 KB"
"EMAMIPAP","Emami Paper Mills Limited","Copy of Newspaper Publication","In continuation to our letter dated 3rd July, 2025 and pursuant to Regulation 30 & other applicable Regulations, if any, of SEBI (Listing Obligations & Disclosure Requirements) Regulations, 2015, we are submitting herewith copies of newspaper advertisement regarding the Notice of Postal Ballot and Remote E-voting information, as published in Business Standard (English newspaper-All India edition) and Aajkaal (Bengali vernacular newspaper-Kolkata edition) today i.e. Friday,4th July,2025.","04-Jul-2025 13:03:07","2025-07-04 13:03:07","04-Jul-2025 13:03:08","00:00:01","https://nsearchives.nseindia.com/corporate/GAICH_04072025125949_epml_publication_postal_ballot_notice_04072025_ocr_signed.pdf","1.62 MB"
"SHAH","Shah Metacorp Limited","Committee Meeting Updates","Shah Metacorp Limited has informed the Exchange regarding Outcome of Committee Meeting held on July 04, 2025.","04-Jul-2025 13:02:38","2025-07-04 13:02:38","04-Jul-2025 13:02:39","00:00:01","https://nsearchives.nseindia.com/corporate/GAL_04072025130214_1.pdf","1.05 MB"
"DBL","Dilip Buildcon Limited","General Updates","Dilip Buildcon Limited has informed the Exchange about General Updates","04-Jul-2025 12:59:49","2025-07-04 12:59:49","04-Jul-2025 12:59:50","00:00:01","https://nsearchives.nseindia.com/corporate/DBL_04072025125921_Disclosure04072025.pdf","269 KB"
"MICEL","MIC Electronics Limited","Outcome of Board Meeting","MIC Electronics Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2025.","04-Jul-2025 12:58:48","2025-07-04 12:58:48","04-Jul-2025 12:58:49","00:00:01","https://nsearchives.nseindia.com/corporate/MICEL_04072025125524_Results_JUne_30.pdf","393 KB"
"AVADHSUGAR","Avadh Sugar & Energy Limited","Copy of Newspaper Publication","Avadh Sugar & Energy Limited has informed the Exchange about Copy of Newspaper Publication","04-Jul-2025 12:57:56","2025-07-04 12:57:56","04-Jul-2025 12:57:58","00:00:02","https://nsearchives.nseindia.com/corporate/AVADHSUGAR_04072025125706_AselpreAGM.pdf","2.57 MB"
"GRPLTD","GRP Limited","Copy of Newspaper Publication","GRP Limited has submitted copy of Newspaper Publication for notice of the Annual General Meeting of the Company scheduled to be held on Friday, 25th July, 2025 at 12:30 p.m. (IST) through Video Conference (""VC"")/ Other Audio- Visual Means (""OAVM""), published in Financial Express (English) and Gujaratmitra (Gujarati) newspapers on 04th July, 2025.","04-Jul-2025 12:57:49","2025-07-04 12:57:49","04-Jul-2025 12:57:50","00:00:01","https://nsearchives.nseindia.com/corporate/GRPLTD_04072025125742_Newspaper_Publication_Notice_of_AGM.pdf","4.48 MB"
"PASUPTAC","Pasupati Acrylon Limited","Certificate under SEBI (Depositories and Participants) Regulations, 2018","Pasupati Acrylon Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018","04-Jul-2025 12:57:14","2025-07-04 12:57:14","04-Jul-2025 12:57:16","00:00:02","https://nsearchives.nseindia.com/corporate/PASUPTAC_04072025125642_Regulation74Disclosure30062025.pdf","312 KB"
"PNBGILTS","PNB Gilts Limited","Copy of Newspaper Publication","PNB GILTS LTD. has informed the Exchange about Copy of Newspaper Publication","04-Jul-2025 12:57:06","2025-07-04 12:57:06","04-Jul-2025 12:57:07","00:00:01","https://nsearchives.nseindia.com/corporate/PNBGILTS_04072025125655_STX_NP_040725.pdf","986 KB"
"BFINVEST","BF Investment Limited","Certificate under SEBI (Depositories and Participants) Regulations, 2018","BF Investment Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018","04-Jul-2025 12:56:10","2025-07-04 12:56:10","04-Jul-2025 12:56:11","00:00:01","https://nsearchives.nseindia.com/corporate/BFINVEST_04072025125556_Certificate_ur_74_5_BFIL_30062025.pdf","2.49 MB"
"ADVENZYMES","Advanced Enzyme Technologies Limited","Copy of Newspaper Publication","Advanced Enzyme Technologies Limited has informed the Exchange about Copy of Newspaper Publication","04-Jul-2025 12:55:06","2025-07-04 12:55:06","04-Jul-2025 12:55:07","00:00:01","https://nsearchives.nseindia.com/corporate/AETL_04072025125454_Newspaper040725.pdf","3.57 MB"
"RHL","Robust Hotels Limited","Certificate under SEBI (Depositories and Participants) Regulations, 2018","Robust Hotels Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018","04-Jul-2025 12:52:26","2025-07-04 12:52:26","04-Jul-2025 12:52:27","00:00:01","https://nsearchives.nseindia.com/corporate/ROBUSTHOTELS_04072025125205_RTAcoveringletter.pdf","866 KB"
"ANGELONE","Angel One Limited","Monthly Business Updates","Angel One Limited has informed the Exchange regarding Monthly Business Updates for the month of June 2025","04-Jul-2025 12:51:21","2025-07-04 12:51:21","04-Jul-2025 12:51:22","00:00:01","https://nsearchives.nseindia.com/corporate/ANGEL8896_04072025125104_July042025Intimationofbusinessupdates_Corrigendum.pdf","236 KB"
"KRBL","KRBL Limited","Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","KRBL LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","04-Jul-2025 12:50:04","2025-07-04 12:50:04","04-Jul-2025 12:50:04","00:00:00","https://nsearchives.nseindia.com/corporate/xbrl/CIM_59040_1477219_04072025125003_WEB.xml","5 KB"
"WINSOME","Winsome Yarns Limited","General Updates","Winsome Yarns Limited has informed the Exchange about General Updates","04-Jul-2025 12:49:11","2025-07-04 12:49:11","04-Jul-2025 12:49:12","00:00:01","https://nsearchives.nseindia.com/corporate/WINSOMYARN_04072025124843_CoC_Meeting_Outcome.pdf","337 KB"
"LLOYDSENT","Lloyds Enterprises Limited","Acquisition-XBRL","LLOYDS ENTERPRISES LIMITED has informed the Exchange regarding Acquisition","04-Jul-2025 12:49:05","2025-07-04 12:49:05","04-Jul-2025 12:49:07","00:00:02","https://nsearchives.nseindia.com/corporate/xbrl/REG30_Restructuring_1477215_04072025124905_WEB.xml","6 KB"
"NETWEB","Netweb Technologies India Limited","Analysts/Institutional Investor Meet/Con. Call Updates","Netweb Technologies India Limited has informed the Exchange about Schedule of meet","04-Jul-2025 12:48:01","2025-07-04 12:48:01","04-Jul-2025 12:48:02","00:00:01","https://nsearchives.nseindia.com/corporate/NETWEB1234_04072025124746_Intimation_Monarch.pdf","260 KB"
"KRBL","KRBL Limited","Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","KRBL LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","04-Jul-2025 12:47:41","2025-07-04 12:47:41","04-Jul-2025 12:47:43","00:00:02","https://nsearchives.nseindia.com/corporate/xbrl/CIM_59039_1477213_04072025124741_WEB.xml","5 KB"
"INDIACEM","The India Cements Limited","Sale or disposal-XBRL","THE INDIA CEMENTS LIMITED has informed the Exchange regarding Sale or disposal of unit(s)/division(s)/subsidiary","04-Jul-2025 12:47:35","2025-07-04 12:47:35","04-Jul-2025 12:47:35","00:00:00","https://nsearchives.nseindia.com/corporate/xbrl/REG30_Restructuring_1477211_04072025124734_WEB.xml","7 KB"
"JSWSTEEL","JSW Steel Limited","Notice Of Shareholders Meetings-XBRL","JSW STEEL LIMITED has informed the Exchange about Notice of Shareholders Meeting for Annual General Meeting to be held on 25-Jul-2025","04-Jul-2025 12:46:52","2025-07-04 12:46:52","04-Jul-2025 12:46:53","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1477210_04072025124651_WEB.xml","65 KB"
"KRBL","KRBL Limited","Change in Director(s)","KRBL Limited has informed the Exchange regarding Change in Director(s) of the company.","04-Jul-2025 12:46:30","2025-07-04 12:46:30","04-Jul-2025 12:46:30","00:00:00","https://nsearchives.nseindia.com/corporate/BIBHU_04072025124606_Reg30_App_DR_Dogra_Sd.pdf","138 KB"
"DCBBANK","DCB Bank Limited","Alteration Of Capital and Fund Raising-XBRL","DCB BANK LIMITED has informed the Exchange regarding Allotment of Securities","04-Jul-2025 12:44:19","2025-07-04 12:44:19","04-Jul-2025 12:44:20","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1477207_04072025124418_WEB.xml","4 KB"
"KRBL","KRBL Limited","Appointment","KRBL Limited has informed the Exchange regarding Appointment of  Mr. Desh Raj Dogra as Non- Executive Independent Director of the company w.e.f. July 04, 2025.","04-Jul-2025 12:44:10","2025-07-04 12:44:10","04-Jul-2025 12:44:11","00:00:01","https://nsearchives.nseindia.com/corporate/BIBHU_04072025124130_Reg30_App_DR_Dogra_Sd.pdf","138 KB"
"NATHBIOGEN","Nath Bio-Genes (India) Limited","Board Meeting Intimation","NATH BIO-GENES (INDIA) LIMITED has informed the Exchange about Board Meeting to be held on 11-Jul-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2025 .","04-Jul-2025 12:43:49","2025-07-04 12:43:49","04-Jul-2025 12:43:50","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_59038_1477206_04072025124348_WEB.xml","2 KB"
"IXIGO","Le Travenues Technology Limited","Board Meeting Intimation","LE TRAVENUES TECHNOLOGY LIMITED has informed the Exchange about Board Meeting to be held on 16-Jul-2025 to consider and approve the Quarterly Unaudited Financial results of the Company for the period ended June 2025 and Other business.","04-Jul-2025 12:43:47","2025-07-04 12:43:47","04-Jul-2025 12:43:48","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_59037_1477204_04072025124347_WEB.xml","3 KB"
"FEDERALBNK","The Federal Bank  Limited","Product launch","The Federal Bank  Limited has informed the Exchange about Product launch","04-Jul-2025 12:43:28","2025-07-04 12:43:28","04-Jul-2025 12:43:29","00:00:01","https://nsearchives.nseindia.com/corporate/FEDERALBNK_04072025124250_FBL_ExchangeDisclosure_NRE_NRO_Current_Draft_040725.pdf","313 KB"
"SHREERAMA","Shree Rama Multi-Tech Limited","Certificate under SEBI (Depositories and Participants) Regulations, 2018","Shree Rama Multi-Tech Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018","04-Jul-2025 12:42:59","2025-07-04 12:42:59","04-Jul-2025 12:43:00","00:00:01","https://nsearchives.nseindia.com/corporate/SHREERAMA_04072025124248_Certificate7430062025.pdf","764 KB"
"TVTODAY","TV Today Network Limited","Certificate under SEBI (Depositories and Participants) Regulations, 2018","TV Today Network Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018 for the quarter ended June 30, 2025","04-Jul-2025 12:42:46","2025-07-04 12:42:46","04-Jul-2025 12:42:48","00:00:02","https://nsearchives.nseindia.com/corporate/TVTODAY_04072025124224_SE_Intimation_74.pdf","186 KB"
"DCBBANK","DCB Bank Limited","ESOP/ESOS/ESPS","DCB Bank Limited has informed the Exchange regarding Allotment of 13300  Shares.","04-Jul-2025 12:41:50","2025-07-04 12:41:50","04-Jul-2025 12:41:51","00:00:01","https://nsearchives.nseindia.com/corporate/ujwal727_04072025124132_BSENSELetterAllotmentOfSharesESOP04072025.pdf","189 KB"
"SURAKSHA","Suraksha Diagnostic Limited","Certificate under SEBI (Depositories and Participants) Regulations, 2018","Suraksha Diagnostic Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018","04-Jul-2025 12:40:48","2025-07-04 12:40:48","04-Jul-2025 12:40:49","00:00:01","https://nsearchives.nseindia.com/corporate/SURAKSHA_04072025124003_Reg_74_5_-Suraksha.pdf","1003 KB"
"IKS","Inventurus Knowledge Solutions Limited","Disclosure under SEBI Takeover Regulations","Rekha Jhunjhunwala has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.","04-Jul-2025 12:40:24","2025-07-04 12:40:24","04-Jul-2025 12:40:25","00:00:01","https://nsearchives.nseindia.com/corporate/team_bbodade_08052025181209_IKS.pdf","1.04 MB"
"SAMPANN","Sampann Utpadan India Limited","Disclosure under SEBI Takeover Regulations","Sachin Agarwal, Shikha Agarwal, Aanjanayae Agarwal, Anadyae Agarwal, Samast Vikas Ltd, Superteck Printing Private Ltd has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.","04-Jul-2025 12:40:18","2025-07-04 12:40:18","04-Jul-2025 12:40:19","00:00:01","https://nsearchives.nseindia.com/corporate/team_bbodade_07052025184902_SAMPANN1.pdf","526 KB"
"SICALLOG","Sical Logistics Limited","Disclosure under SEBI Takeover Regulations"," Pristine Malwa Logistics Park Private Limited has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.","04-Jul-2025 12:40:16","2025-07-04 12:40:16","04-Jul-2025 12:40:17","00:00:01","https://nsearchives.nseindia.com/corporate/team_bbodade_09052025165044_Sical.pdf","1.35 MB"
"RCF","Rashtriya Chemicals and Fertilizers Limited","Disclosure under SEBI Takeover Regulations","Rashtriya Chemicals and Fertilizers Limited has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.","04-Jul-2025 12:40:14","2025-07-04 12:40:14","04-Jul-2025 12:40:14","00:00:00","https://nsearchives.nseindia.com/corporate/team_bbodade_08052025180613_RCF.pdf","219 KB"
"PTC","PTC India Limited","Disclosure under SEBI Takeover Regulations","Power finance Corporation Ltd has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.","04-Jul-2025 12:40:11","2025-07-04 12:40:11","04-Jul-2025 12:40:12","00:00:01","https://nsearchives.nseindia.com/corporate/team_bbodade_08052025180813_PTC.PDF","300 KB"
"WINDLAS","Windlas Biotech Limited","General Updates","Windlas Biotech Limited has informed the Exchange about General Updates on Newspaper Publication","04-Jul-2025 12:39:37","2025-07-04 12:39:37","04-Jul-2025 12:39:38","00:00:01","https://nsearchives.nseindia.com/corporate/WINDLAS_04072025123917_PRE-DESPATCH_040725_UP.pdf","8.67 MB"
