"SYMBOL","COMPANY NAME","SUBJECT","DETAILS","BROADCAST DATE/TIME","RECEIPT","DISSEMINATION","DIFFERENCE","ATTACHMENT","FILE SIZE"
"CHALET","Chalet Hotels Limited","Appointment","Chalet Hotels Limited has informed the Exchange regarding Appointment of Mr Manish Chokhani as Non- Executive Independent Director of the company w.e.f. Jun 20, 2025.","20-Jun-2025 19:15:29","2025-06-20 19:15:29","20-Jun-2025 19:15:30","00:00:01","https://nsearchives.nseindia.com/corporate/CHALET_20062025190508_Regulation30BoardMeeting20062025.pdf","277 KB"
"SAMMAANCAP","Sammaan Capital Limited","Updates","Sammaan Capital Limited has informed the Exchange regarding 'Pursuant to Regulations 30 and 57 of Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015, we hereby certify that our Company has made timely payment of interest in respect of the following Secured Redeemable Non-convertible Debentures issued by our Company, through Public Issue, and listed on the Stock ExchangeFor details refer attachment'.","20-Jun-2025 19:15:23","2025-06-20 19:15:23","20-Jun-2025 19:15:24","00:00:01","https://nsearchives.nseindia.com/corporate/IHFL_20062025191449_SCL_Exchange_Retail_intimation_57_20062025.pdf","490 KB"
"EIDPARRY","EID Parry India Limited","ESOP/ESOS/ESPS","EID Parry India Limited has informed the Exchange regarding Allotment of 17790  Shares.","20-Jun-2025 19:15:01","2025-06-20 19:15:01","20-Jun-2025 19:15:02","00:00:01","https://nsearchives.nseindia.com/corporate/EIDPARRY1_20062025191236_SEIntimationESOP_Sd.pdf","1.14 MB"
"RAILTEL","Railtel Corporation Of India Limited","Change in Management","Railtel Corporation Of India Limited has informed the Exchange about Dr. Chandramani Sharma, Chief Vigilance Officer of the Company, upon completion of his deputation tenure, hehas been repatriated to his parent cadre. Accordingly, he ceased to be the Senior Management of the Company.","20-Jun-2025 19:14:45","2025-06-20 19:14:45","20-Jun-2025 19:14:46","00:00:01","https://nsearchives.nseindia.com/corporate/RAILTEL_20062025191429_Intimation_Cessation_Senior_Management.pdf","808 KB"
"SHOPERSTOP","Shoppers Stop Limited","Trading Window-XBRL","SHOPPERS STOP LIMITED has informed the Exchange about Closure of Trading Window","20-Jun-2025 19:14:41","2025-06-20 19:14:41","20-Jun-2025 19:14:42","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1469190_20062025071440_WEB.xml","3 KB"
"TRU","TruCap Finance Limited","Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","TRUCAP FINANCE LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","20-Jun-2025 19:13:21","2025-06-20 19:13:21","20-Jun-2025 19:13:21","00:00:00","https://nsearchives.nseindia.com/corporate/xbrl/CIM_58229_1469188_20062025071320_WEB.xml","3 KB"
"PURVA","Puravankara Limited","Allotment of Securities","Puravankara Limited has informed the Exchange regarding allotment of 500 (five hundred), unlisted, unrated, senior, secured, redeemable, non-convertible debentures of face value of INR 10,00,000 (Indian Rupees Ten Lakhs Only) each at the meeting of Management Sub Committee of the Company held on Jun 20, 2025","20-Jun-2025 19:12:56","2025-06-20 19:12:56","20-Jun-2025 19:12:57","00:00:01","https://nsearchives.nseindia.com/corporate/PURVA_20062025191201_SEintimationsigned.pdf","245 KB"
"ASIANTILES","Asian Granito India Limited","Scheme of Arrangement","Asian Granito India Limited has informed the Exchange about Scheme of Arrangement - Receipt of Certified Copy of Order of Hon'ble NCLT for Scheme I.","20-Jun-2025 19:09:36","2025-06-20 19:09:36","20-Jun-2025 19:09:37","00:00:01","https://nsearchives.nseindia.com/corporate/ASIANTILES_20062025190854_seintimation12062025certified.pdf","9.78 MB"
"CANFINHOME","Can Fin Homes Limited","General Updates","Can Fin Homes Limited has informed the Exchange about Cancellation of Analysts/Investors Meet scheduled on 20/06/2025","20-Jun-2025 19:06:42","2025-06-20 19:06:42","20-Jun-2025 19:06:43","00:00:01","https://nsearchives.nseindia.com/corporate/CANFINHOME_20062025190632_CANFINHOME_Cancelation_of_Meet.pdf","164 KB"
"LCCINFOTEC","LCC Infotech Limited","Appointment","LCC Infotech Limited has informed the Exchange regarding Appointment of  Shreeram Bagla as additional Director of the company w.e.f. Jun 20, 2025.","20-Jun-2025 19:05:50","2025-06-20 19:05:50","20-Jun-2025 19:05:51","00:00:01","https://nsearchives.nseindia.com/corporate/LCCINFOTEC_20062025190500_Outcome_of_Board_Meeting.pdf","1.53 MB"
"TRU","TruCap Finance Limited","Resignation","TruCap Finance Limited has informed the Exchange regarding Resignation of Mr. Sanjay Kukreja as Chief Financial Officer of the company w.e.f. close of business hours of June 20, 2025.","20-Jun-2025 19:05:41","2025-06-20 19:05:41","20-Jun-2025 19:05:42","00:00:01","https://nsearchives.nseindia.com/corporate/Trucap_20062025190528_Intimation_to_SE_Regination_of_Senior_Management.pdf","507 KB"
"SHOPERSTOP","Shoppers Stop Limited","Analysts/Institutional Investor Meet/Con. Call Updates","Shoppers Stop Limited has informed the Exchange about Schedule of meet","20-Jun-2025 19:03:19","2025-06-20 19:03:19","20-Jun-2025 19:03:20","00:00:01","https://nsearchives.nseindia.com/corporate/SHOPERSTOP_20062025185201_Tatamutualfund200625SD.pdf","624 KB"
"SHOPERSTOP","Shoppers Stop Limited","Trading Window","Shoppers Stop Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","20-Jun-2025 19:03:19","2025-06-20 19:03:19","20-Jun-2025 19:03:20","00:00:01","https://nsearchives.nseindia.com/corporate/SHOPERSTOP_20062025185612_PITJune2025SD.pdf","248 KB"
"SHOPERSTOP","Shoppers Stop Limited","Copy of Newspaper Publication","Shoppers Stop Limited has informed the Exchange about Copy of Newspaper Publication","20-Jun-2025 19:03:19","2025-06-20 19:03:19","20-Jun-2025 19:03:20","00:00:01","https://nsearchives.nseindia.com/corporate/SHOPERSTOP_20062025185446_DisclosurePreAd20062025SD.pdf","7.61 MB"
"COHANCE","Cohance Lifesciences Limited","Analysts/Institutional Investor Meet/Con. Call Updates","Cohance Lifesciences Limited has informed the Exchange about Schedule of meet","20-Jun-2025 19:02:34","2025-06-20 19:02:34","20-Jun-2025 19:02:36","00:00:02","https://nsearchives.nseindia.com/corporate/SUVENPHARMSUSHEEL_20062025190212_Cohance_-_Intimation_for_Conferences.pdf","3.19 MB"
"EXICOM","Exicom Tele-Systems Limited","Board Meeting Intimation","EXICOM TELE-SYSTEMS LIMITED has informed the Exchange about Board Meeting to be held on 25-Jun-2025 to consider Fund raising.","20-Jun-2025 18:56:49","2025-06-20 18:56:49","20-Jun-2025 18:56:50","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_58227_1469175_20062025065648_WEB.xml","2 KB"
"THEINVEST","The Investment Trust Of India Limited","Appointment","The Investment Trust Of India Limited has informed the Exchange regarding Appointment of Mr Banavar Anantharamaiah Prabhakar as Independent Director of the company w.e.f. May 09, 2025.","20-Jun-2025 18:55:31","2025-06-20 18:55:31","20-Jun-2025 18:55:31","00:00:00","https://nsearchives.nseindia.com/corporate/THEINVEST_20062025185523_TITIL_Postal_Ballot_2025_Outcome.pdf","4.17 MB"
"MPHASIS","MphasiS Limited","Trading Window-XBRL","MPHASIS LIMITED has informed the Exchange about Closure of Trading Window","20-Jun-2025 18:53:35","2025-06-20 18:53:35","20-Jun-2025 18:53:37","00:00:02","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1469173_20062025065335_WEB.xml","3 KB"
"THEINVEST","The Investment Trust Of India Limited","Appointment","The Investment Trust Of India Limited has informed the Exchange regarding Appointment of Mr Sidharth Rath as Independent Director of the company w.e.f. May 09, 2025.","20-Jun-2025 18:52:12","2025-06-20 18:52:12","20-Jun-2025 18:52:14","00:00:02","https://nsearchives.nseindia.com/corporate/THEINVEST_20062025185157_TITIL_Postal_Ballot_2025_Outcome.pdf","4.17 MB"
"DMART","Avenue Supermarts Limited","Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","AVENUE SUPERMARTS LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","20-Jun-2025 18:51:03","2025-06-20 18:51:03","20-Jun-2025 18:51:04","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CIM_58225_1469170_20062025065102_WEB.xml","6 KB"
"IDEA","Vodafone Idea Limited","Investor Presentation","Vodafone Idea Limited has informed the Exchange about Investor Presentation","20-Jun-2025 18:50:36","2025-06-20 18:50:36","20-Jun-2025 18:50:37","00:00:01","https://nsearchives.nseindia.com/corporate/IDEA_20062025184913_InvestorPresentations.pdf","5.92 MB"
"TRU","TruCap Finance Limited","Corrigendum","TruCap Finance Limited has informed the Exchange regarding Corrigendum to Notice of Extra Ordinary General Meeting to be held on Jun 25, 2025","20-Jun-2025 18:49:44","2025-06-20 18:49:44","20-Jun-2025 18:49:44","00:00:00","https://nsearchives.nseindia.com/corporate/Trucap_20062025184936_Intimation_of_Corrigendum_to_SE.pdf","321 KB"
"MPHASIS","MphasiS Limited","Trading Window","MphasiS Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","20-Jun-2025 18:49:10","2025-06-20 18:49:10","20-Jun-2025 18:49:11","00:00:01","https://nsearchives.nseindia.com/corporate/MPHASIS_20062025184852_ClosureofTradingWindowJune2025.pdf","476 KB"
"TIMESGTY","Times Guaranty Limited","Shareholders meeting","Times Guaranty Limited has informed the Exchange regarding Proceedings of Postal Ballot. Further, the company has submitted the Exchange a copy of Srutinizers report.","20-Jun-2025 18:49:03","2025-06-20 18:49:03","20-Jun-2025 18:49:04","00:00:01","https://nsearchives.nseindia.com/corporate/TIMESGTY_20062025184853_RevisedOutcomeofPostalBallotrevised.pdf","2.01 MB"
"PARAGMILK","Parag Milk Foods Limited","Notice Of Shareholders Meetings-XBRL","PARAG MILK FOODS LIMITED has informed the Exchange about Notice of Shareholders Meeting for Postal Ballot","20-Jun-2025 18:46:15","2025-06-20 18:46:15","20-Jun-2025 18:46:16","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1469166_20062025064614_WEB.xml","16 KB"
"BIOCON","Biocon Limited","Press Release","Biocon Limited has informed the Exchange regarding a press release dated Jun 20, 2025, titled ""Biocon Limited Concludes a Rs 4,500 Crore (USD 523million1) Equity Fundraise through a Qualified Institutions Placement (QIP)"".","20-Jun-2025 18:45:45","2025-06-20 18:45:45","20-Jun-2025 18:45:46","00:00:01","https://nsearchives.nseindia.com/corporate/Biocon2_20062025184520_PR20062025.pdf","1.00 MB"
"AEGISLOG","Aegis Logistics Limited","General Updates","Aegis Logistics Limited has informed the Exchange about ""Communication to Shareholders - Intimation on Tax Deduction on  Interim Dividend"".","20-Jun-2025 18:45:41","2025-06-20 18:45:41","20-Jun-2025 18:45:42","00:00:01","https://nsearchives.nseindia.com/corporate/AEGISCHEM_20062025184506_ALL_TDS_Communication_Interim_Dividend_S.pdf","2.43 MB"
"FIEMIND","Fiem Industries Limited","Copy of Newspaper Publication","Fiem Industries Limited has informed the Exchange about Copy of Newspaper Publication","20-Jun-2025 18:45:04","2025-06-20 18:45:04","20-Jun-2025 18:45:06","00:00:02","https://nsearchives.nseindia.com/corporate/FIEMIND_20062025184451_FIEMINDAdv36thAGMNewspaperNoticeF.pdf","1.83 MB"
"HGINFRA","H.G. Infra Engineering Limited","General Updates","H.G. Infra Engineering Limited has informed the Exchange about General Updates","20-Jun-2025 18:43:22","2025-06-20 18:43:22","20-Jun-2025 18:43:23","00:00:01","https://nsearchives.nseindia.com/corporate/HGINFRA_20062025184300_Intimation.pdf","1.04 MB"
"DMART","Avenue Supermarts Limited","Appointment","Avenue Supermarts Limited has informed the Exchange regarding Appointment of Ms Rita Teaotia as Non- Executive Independent Director of the company w.e.f. June 20, 2025.","20-Jun-2025 18:43:14","2025-06-20 18:43:14","20-Jun-2025 18:43:15","00:00:01","https://nsearchives.nseindia.com/corporate/DMART_20062025183845_ASLAppointmentofIDIntimation20062025.pdf","259 KB"
"SKYGOLD","SKY GOLD AND DIAMONDS LIMITED","Analysts/Institutional Investor Meet/Con. Call Updates","Pursuant to Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, we would like to inform you that the officials of the Company have interacted in the Analyst/investor Meeting held today, i.e., on Friday, 20th June 2025, physically.","20-Jun-2025 18:41:47","2025-06-20 18:41:47","20-Jun-2025 18:41:49","00:00:02","https://nsearchives.nseindia.com/corporate/SKYGOLD_20062025184126_Outcome.pdf","301 KB"
"WAAREERTL","Waaree Renewable Technologies Limited","Awarding of order(s)/contract(s)","Update on disclosure submitted on November 27, 2024. We are please to inform you that the Company has received revised scope of work under the existing contract for execution of Engineering, Procurement and Construction (EPC) work.","20-Jun-2025 18:39:12","2025-06-20 18:39:12","20-Jun-2025 18:39:12","00:00:00","https://nsearchives.nseindia.com/corporate/WAAREERTL_20062025183859_LOAs.pdf","670 KB"
"MAZDOCK","Mazagon Dock Shipbuilders Limited","Trading Window-XBRL","MAZAGON DOCK SHIPBUILDERS LIMITED has informed the Exchange about Closure of Trading Window","20-Jun-2025 18:37:58","2025-06-20 18:37:58","20-Jun-2025 18:37:59","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1469157_20062025063757_WEB.xml","2 KB"
"THEINVEST","The Investment Trust Of India Limited","Shareholders meeting","The Investment Trust Of India Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot. Further, the company has informed the Exchange regarding voting results along with copy of minutes.","20-Jun-2025 18:37:45","2025-06-20 18:37:45","20-Jun-2025 18:37:45","00:00:00","https://nsearchives.nseindia.com/corporate/THEINVEST_20062025183731_TITIL_Postal_Ballot_2025_Outcome.pdf","4.17 MB"
"AVL","Aditya Vision Limited","Notice Of Shareholders Meetings-XBRL","ADITYA VISION LIMITED has informed the Exchange about Notice of Shareholders Meeting for Annual General Meeting to be held on 15-Jul-2025","20-Jun-2025 18:36:57","2025-06-20 18:36:57","20-Jun-2025 18:36:58","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1469156_20062025063656_WEB.xml","20 KB"
"DBREALTY","Valor Estate Limited","ESOP/ESOS/ESPS","Allotment of Equity Shares under ""D B Realty Limited - Employee Stock Option Plan 2022""","20-Jun-2025 18:34:45","2025-06-20 18:34:45","20-Jun-2025 18:34:47","00:00:02","https://nsearchives.nseindia.com/corporate/DBR_20062025183341_NSE.pdf","246 KB"
"INDHOTEL","The Indian Hotels Company Limited","Analysts/Institutional Investor Meet/Con. Call Updates","The Indian Hotels Company Limited has informed the Exchange about Schedule of meet","20-Jun-2025 18:32:48","2025-06-20 18:32:48","20-Jun-2025 18:32:49","00:00:01","https://nsearchives.nseindia.com/corporate/rashna_master_tajhotels_com_20062025183200_June_20_2025.pdf","242 KB"
"SBICARD","SBI Cards and Payment Services Limited","Alteration Of Capital and Fund Raising-XBRL","SBI CARDS AND PAYMENT SERVICES LIMITED has informed the Exchange regarding Allotment of Securities","20-Jun-2025 18:32:11","2025-06-20 18:32:11","20-Jun-2025 18:32:12","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1469150_20062025063210_WEB.xml","4 KB"
"ASIANTILES","Asian Granito India Limited","Scheme of Arrangement","Asian Granito India Limited has informed the Exchange about Scheme of Arrangement - Received Hon'ble NCLT Order for convening Meetings of Equity Shareholders, Secured Creditors and Unsecured Creditors for approving Scheme II.","20-Jun-2025 18:30:54","2025-06-20 18:30:54","20-Jun-2025 18:30:55","00:00:01","https://nsearchives.nseindia.com/corporate/ASIANTILES_20062025183040_seintimationscheme220062025.pdf","5.60 MB"
"RAYMOND","Raymond Limited","Shareholders meeting","Raymond Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot. Further, the company has informed the Exchange regarding voting results.","20-Jun-2025 18:30:12","2025-06-20 18:30:12","20-Jun-2025 18:30:12","00:00:00","https://nsearchives.nseindia.com/corporate/RAYMOND_20062025182658_SEintimation_signed.pdf","2.44 MB"
"TARSONS","Tarsons Products Limited","Credit Rating- Revision","Tarsons Products Limited has informed the Exchange about Credit Rating- Revision","20-Jun-2025 18:28:20","2025-06-20 18:28:20","20-Jun-2025 18:28:21","00:00:01","https://nsearchives.nseindia.com/corporate/TARSONS_20062025182806_SE_Intimation_Credit_Rating.pdf","263 KB"
"VARROC","Varroc Engineering Limited","General Updates","Varroc Engineering Limited has informed the Exchange about General Updates","20-Jun-2025 18:27:33","2025-06-20 18:27:33","20-Jun-2025 18:27:33","00:00:00","https://nsearchives.nseindia.com/corporate/VARROC_20062025182724_Intimation_Reg30.pdf","223 KB"
"MAZDOCK","Mazagon Dock Shipbuilders Limited","Trading Window","Mazagon Dock Shipbuilders Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","20-Jun-2025 18:27:28","2025-06-20 18:27:28","20-Jun-2025 18:27:30","00:00:02","https://nsearchives.nseindia.com/corporate/MAZDOCK_20062025182719_SE_disclosure_Trading_window_closure_30062025.PDF","164 KB"
"IRIS","Iris Business Services Limited","Outcome of Board Meeting","Iris Business Services Limited has informed the Exchange regarding Outcome of Board Meeting held on Jun 20, 2025.","20-Jun-2025 18:27:17","2025-06-20 18:27:17","20-Jun-2025 18:27:18","00:00:01","https://nsearchives.nseindia.com/corporate/IRIS_20062025182706_IRIS_Outcome_BM_20June2025signed.pdf","325 KB"
"HINDNATGLS","Hindusthan National Glass & Industries Limited","Corporate Insolvency Resolution Process-XBRL","HINDUSTHAN NATIONAL GLASS & INDUSTRIES LIMITED has informed the Exchange about Corporate Insolvency Resolution Process for the event related to Filing of resolution plan with the Tribunal","20-Jun-2025 18:27:08","2025-06-20 18:27:08","20-Jun-2025 18:27:08","00:00:00","https://nsearchives.nseindia.com/corporate/xbrl/CIRP_1469148_20062025062707_WEB.xml","4 KB"
"NELCAST","Nelcast Limited","Trading Window-XBRL","NELCAST LIMITED has informed the Exchange about Closure of Trading Window","20-Jun-2025 18:23:37","2025-06-20 18:23:37","20-Jun-2025 18:23:38","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1469142_20062025062336_WEB.xml","2 KB"
"ITDCEM","ITD Cementation India Limited","Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","ITD CEMENTATION INDIA LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","20-Jun-2025 18:21:01","2025-06-20 18:21:01","20-Jun-2025 18:21:02","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CIM_58223_1469131_20062025062101_WEB.xml","4 KB"
"NELCAST","Nelcast Limited","Trading Window","Nelcast Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","20-Jun-2025 18:20:42","2025-06-20 18:20:42","20-Jun-2025 18:20:42","00:00:00","https://nsearchives.nseindia.com/corporate/NELCAST1_20062025182024_TradingWindowJun25.pdf","602 KB"
"VLEGOV","VL E-Governance & IT Solutions Limited","Shareholders meeting","VL E-Governance & IT Solutions Limited has submitted the Exchange a copy Voting Results and Scrutinizer's report of Postal Ballot.","20-Jun-2025 18:20:39","2025-06-20 18:20:39","20-Jun-2025 18:20:39","00:00:00","https://nsearchives.nseindia.com/corporate/VLEGOV_20062025181452_44ReportandScrutinizersReport.pdf","349 KB"
"OBEROIRLTY","Oberoi Realty Limited","Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","OBEROI REALTY LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","20-Jun-2025 18:20:37","2025-06-20 18:20:37","20-Jun-2025 18:20:38","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CIM_58222_1469128_20062025062036_WEB.xml","3 KB"
"PNBGILTS","PNB Gilts Limited","Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","PNB GILTS LTD. has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","20-Jun-2025 18:18:38","2025-06-20 18:18:38","20-Jun-2025 18:18:38","00:00:00","https://nsearchives.nseindia.com/corporate/xbrl/CIM_58221_1469125_20062025061837_WEB.xml","4 KB"
"GANESHHOUC","Ganesh Housing Corporation Limited","Notice Of Shareholders Meetings-XBRL","GANESH HOUSING CORPORATION LIMITED has informed the Exchange about Notice of Shareholders Meeting for Postal Ballot","20-Jun-2025 18:18:29","2025-06-20 18:18:29","20-Jun-2025 18:18:30","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1469123_20062025061828_WEB.xml","4 KB"
"ARTEMISMED","Artemis Medicare Services Limited","Record Date","Artemis Medicare Services Limited has informed the Exchange that Record date for the purpose of Final Dividend  is 11-Jul-2025.","20-Jun-2025 18:17:59","2025-06-20 18:17:59","20-Jun-2025 18:18:00","00:00:01","https://nsearchives.nseindia.com/corporate/ARTEMISMED_20062025181706_Disclosure_AGM_Record_date.pdf","362 KB"
"OBEROIRLTY","Oberoi Realty Limited","Resignation","Oberoi Realty Limited has informed the Exchange regarding Resignation of Mr Abhay Gharpure as Other of the company w.e.f. June 20, 2025.","20-Jun-2025 18:17:34","2025-06-20 18:17:34","20-Jun-2025 18:17:36","00:00:02","https://nsearchives.nseindia.com/corporate/OBEROIRLTY_20062025181604_Final_SE_Changein_management_.pdf","460 KB"
"AJMERA","Ajmera Realty & Infra India Limited","Analysts/Institutional Investor Meet/Con. Call Updates","Ajmera Realty & Infra India Limited has informed the Exchange about Schedule of meet","20-Jun-2025 18:17:25","2025-06-20 18:17:25","20-Jun-2025 18:17:26","00:00:01","https://nsearchives.nseindia.com/corporate/AJMERA_20062025181705_Intimationsd.pdf","249 KB"
"ITDCEM","ITD Cementation India Limited","Resignation of Independent director","ITD CEMENTATION INDIA LIMITED has informed the Exchange about Resignation of Independent director.","20-Jun-2025 18:17:02","2025-06-20 18:17:02","20-Jun-2025 18:17:03","00:00:01","https://nsearchives.nseindia.com/corporate/ITDCEM_ROID_58220_KMP_Doc.zip","1.84 MB"
"OSWALGREEN","Oswal Greentech Limited","Spurt in Volume","Significant increase in volume has been observed in Oswal Greentech Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, has written to the company. The response from the company is awaited.","20-Jun-2025 18:16:28","2025-06-20 18:16:28","20-Jun-2025 18:16:29","00:00:01","-","-"
