"SYMBOL","COMPANY NAME","SUBJECT","DETAILS","BROADCAST DATE/TIME","RECEIPT","DISSEMINATION","DIFFERENCE","ATTACHMENT","FILE SIZE"
"BLS","BLS International Services Limited","Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","BLS INTERNATIONAL SERVICES LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","30-Jun-2025 22:32:35","2025-06-30 22:32:35","30-Jun-2025 22:32:36","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CIM_58709_1475335_30062025103235_WEB.xml","3 KB"
"DIL","Debock Industries Limited","Shareholders meeting","Debock Industries Limited has informed the Exchange regarding Proceedings of Extraordinary General Meeting held on March 27, 2025. Further, the company has informed the Exchange regarding voting results along with copy of scrutinizers report together with copy of minutes.","30-Jun-2025 22:32:12","2025-06-30 22:32:12","30-Jun-2025 22:32:12","00:00:00","https://nsearchives.nseindia.com/corporate/DSML_30062025223028_OUTCOME.pdf","936 KB"
"HEXT","Hexaware Technologies Limited","General Updates","Hexaware Technologies Limited has informed the Exchange about General Updates","30-Jun-2025 22:30:03","2025-06-30 22:30:03","30-Jun-2025 22:30:04","00:00:01","https://nsearchives.nseindia.com/corporate/HEXAWARETECH_30062025222937_Intimation.pdf","722 KB"
"PENIND","Pennar Industries Limited","Analysts/Institutional Investor Meet/Con. Call Updates","Pennar Industries Limited has informed the Exchange about Outcome","30-Jun-2025 22:27:24","2025-06-30 22:27:24","30-Jun-2025 22:27:25","00:00:01","https://nsearchives.nseindia.com/corporate/PENIND_30062025222704_OutcomeofInvestorCall30062025.pdf","252 KB"
"BLS","BLS International Services Limited","Change in Management","BLS International Services Limited has informed the Exchange about change in Management","30-Jun-2025 22:26:15","2025-06-30 22:26:15","30-Jun-2025 22:26:16","00:00:01","https://nsearchives.nseindia.com/corporate/BLS_30062025222144_Disclosure_under_Regulation_30.pdf","681 KB"
"HEROMOTOCO","Hero MotoCorp Limited","General Updates","Please find enclosed a specimen of the e&#8208;mail which has been sent to the shareholders today, viz. June 30, 2025, whose email addresses are registered with their Depository / Registrar and Share Transfer Agent.","30-Jun-2025 22:25:44","2025-06-30 22:25:44","30-Jun-2025 22:25:45","00:00:01","https://nsearchives.nseindia.com/corporate/HEROMOTO_30062025222431_StxIntimationTDS30062025.pdf","1.92 MB"
"MAHABANK","Bank of Maharashtra","Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","BANK OF MAHARASHTRA has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","30-Jun-2025 22:23:59","2025-06-30 22:23:59","30-Jun-2025 22:24:00","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CIM_58708_1475331_30062025102359_WEB.xml","7 KB"
"IREDA","Indian Renewable Energy Development Agency Limited","General Updates","IREDA - Business Performance for the quarter ended June 30, 2025 (Provisional)","30-Jun-2025 22:19:57","2025-06-30 22:19:57","30-Jun-2025 22:19:58","00:00:01","https://nsearchives.nseindia.com/corporate/IREDAEQ_30062025221947_Signedbusinessperformance30june25.pdf","377 KB"
"GRINDWELL","Grindwell Norton Limited","Copy of Newspaper Publication","Grindwell Norton Limited has informed the Exchange about Copy of Newspaper Publication","30-Jun-2025 22:19:39","2025-06-30 22:19:39","30-Jun-2025 22:19:40","00:00:01","https://nsearchives.nseindia.com/corporate/GRINDWELL_30062025221845_AGM_pre_notice_GNO_24-25signed.pdf","1.24 MB"
"SIRCA","Sirca Paints India Limited","Trading Window-XBRL","SIRCA PAINTS INDIA LIMITED has informed the Exchange about Closure of Trading Window","30-Jun-2025 22:16:23","2025-06-30 22:16:23","30-Jun-2025 22:16:24","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1475328_30062025101622_WEB.xml","2 KB"
"SIRCA","Sirca Paints India Limited","Trading Window","Sirca Paints India Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","30-Jun-2025 22:12:22","2025-06-30 22:12:22","30-Jun-2025 22:12:24","00:00:02","https://nsearchives.nseindia.com/corporate/SIRCA_30062025221208_Intimation.pdf","567 KB"
"MAHABANK","Bank of Maharashtra","Change in Director(s)","Bank of Maharashtra has informed the Exchange regarding Change in Director(s) of the company.","30-Jun-2025 22:11:34","2025-06-30 22:11:34","30-Jun-2025 22:11:34","00:00:00","https://nsearchives.nseindia.com/corporate/MAHABANK_30062025221119_Letter_to_SE__appointment_of_Shri_Mrutyunjay_Mahapatra_final.pdf","652 KB"
"NHPC","NHPC Limited","Change in Director(s)","NHPC Limited has informed the Exchange regarding Change in Director(s) of the company.","30-Jun-2025 22:08:51","2025-06-30 22:08:51","30-Jun-2025 22:08:51","00:00:00","https://nsearchives.nseindia.com/corporate/NHPC_30062025220752_Intimation_cessation_CMD.pdf","2.05 MB"
"JPASSOCIAT","Jaiprakash Associates Limited","Outcome of Board Meeting","Jaiprakash Associates Limited has submitted to the Exchange, the financial results for the period ended March 31, 2025.","30-Jun-2025 22:06:50","2025-06-30 22:06:50","30-Jun-2025 22:06:51","00:00:01","https://nsearchives.nseindia.com/corporate/JPASSOCIAT_30062025220344_Declaration__of_Un_audited__Standalone__Financial_Results_30_06_2025.pdf","5.47 MB"
"SYRMA","Syrma SGS Technology Limited","Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","SYRMA SGS TECHNOLOGY LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","30-Jun-2025 22:05:49","2025-06-30 22:05:49","30-Jun-2025 22:05:51","00:00:02","https://nsearchives.nseindia.com/corporate/xbrl/CIM_58707_1475317_30062025100549_WEB.xml","3 KB"
"NHPC","NHPC Limited","Change in Management","NHPC Limited has informed the Exchange about change in senior management personnel (one level below the Board of Directors) of NHPC Limited is submitted.","30-Jun-2025 22:04:57","2025-06-30 22:04:57","30-Jun-2025 22:04:58","00:00:01","https://nsearchives.nseindia.com/corporate/NHPC_30062025220426_Intimation_change_Mgt_30062025.pdf","2.05 MB"
"JAYBARMARU","Jay Bharat Maruti Limited","Updates","Jay Bharat Maruti Limited has informed the Exchange regarding 'Reminder letter sent to shareholders for claiming dividend/ informing transfer of shares to Investor Education and Protection Fund (IEPF) Authority.''.","30-Jun-2025 22:04:34","2025-06-30 22:04:34","30-Jun-2025 22:04:35","00:00:01","https://nsearchives.nseindia.com/corporate/JAYBARMARUT_30062025220421_Reminder_Shareholders_signed.pdf","1.32 MB"
"PNB","Punjab National Bank","General Updates","Punjab National Bank has informed the Exchange about Change in Interest Rates","30-Jun-2025 22:03:23","2025-06-30 22:03:23","30-Jun-2025 22:03:24","00:00:01","https://nsearchives.nseindia.com/corporate/pnb2_30062025220147_Intimation_Interest_rate_change_30062025_0001_DS.pdf","706 KB"
"SYRMA","Syrma SGS Technology Limited","Resignation","Syrma Sgs Technology Limited has informed the Exchange regarding Resignation of Mrs Komal Malik as Company Secretary & Compliance Officer of the company w.e.f. July 30, 2025.","30-Jun-2025 22:03:15","2025-06-30 22:03:15","30-Jun-2025 22:03:16","00:00:01","https://nsearchives.nseindia.com/corporate/SYRMASGS_30062025220300_ResignationCS.pdf","323 KB"
"JAYBARMARU","Jay Bharat Maruti Limited","General Updates","Jay Bharat Maruti Limited has informed the Exchange about Reminder letter sent to shareholders for claiming dividend/ informing transfer of shares to Investor Education and Protection Fund (IEPF) Authority.'","30-Jun-2025 22:02:12","2025-06-30 22:02:12","30-Jun-2025 22:02:13","00:00:01","https://nsearchives.nseindia.com/corporate/JAYBARMARUT_30062025220111_Reminder_Shareholders_signed.pdf","1.32 MB"
"EXICOM","Exicom Tele-Systems Limited","Updates","Exicom Tele-Systems Limited has informed the Exchange regarding receipt of In-Principle Approval from National Stock Exchange of India Limited (NSE) and BSE Limited (BSE) in respect of proposed Rights Issue.","30-Jun-2025 22:01:15","2025-06-30 22:01:15","30-Jun-2025 22:01:16","00:00:01","https://nsearchives.nseindia.com/corporate/EXICOM_30062025215046_Final_Intimation.pdf","544 KB"
"NHPC","NHPC Limited","General Updates","NHPC Limited has informed the Exchange about General Update regarding commissioning of part capacity of 300 MW Grid Connected Solar PV Project in Bikaner, Rajasthan","30-Jun-2025 22:00:52","2025-06-30 22:00:52","30-Jun-2025 22:00:53","00:00:01","https://nsearchives.nseindia.com/corporate/NHPC_30062025220025_Update_COD_300MWBikaner_30062025.pdf","2.04 MB"
"BAJAJHFL","Bajaj Housing Finance Limited","Notice Of Shareholders Meetings-XBRL","BAJAJ HOUSING FINANCE LIMITED has informed the Exchange about Notice of Shareholders Meeting for Annual General Meeting to be held on 23-Jul-2025","30-Jun-2025 21:58:46","2025-06-30 21:58:46","30-Jun-2025 21:58:47","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1475309_30062025095845_WEB.xml","19 KB"
"BAJAJHLDNG","Bajaj Holdings & Investment Limited","General Updates","Bajaj Holdings & Investment Limited has informed Exchange regarding prior intimation of Board Meeting to be held on Wednesday, 6 August 2025 to consider and approve the unaudited Standalone and Consolidated Financial Results for the quarter ending 30 June 2025","30-Jun-2025 21:57:19","2025-06-30 21:57:19","30-Jun-2025 21:57:20","00:00:01","https://nsearchives.nseindia.com/corporate/BAJAJHLDNG_30062025215609_sign_BHIL_prior_intimation_August_2025.pdf","234 KB"
"NTPCGREEN","NTPC Green Energy Limited","General Updates","NTPC Green Energy Limited has informed the Exchange about Declaration of Commercial Operation of third part capacity of 64.7 MW out of 1255 MW Khavda-I Solar PV Project of NTPC Renewable Energy Limited, a wholly owned subsidiary of NTPC Green Energy Limited in Gujarat under CPSU scheme Phase-II Tranche-III.","30-Jun-2025 21:57:05","2025-06-30 21:57:05","30-Jun-2025 21:57:06","00:00:01","https://nsearchives.nseindia.com/corporate/dinesh01_30062025215559_Disclosure.pdf","303 KB"
"SUBEXLTD","Subex Limited","Press Release","Subex Limited has informed the Exchange regarding a press release dated Jun 30, 2025, titled "" Subex Launches FraudZap    A LightweightFraud Detection Platform   Debuts with Handset Fraud Use Case"".","30-Jun-2025 21:51:51","2025-06-30 21:51:51","30-Jun-2025 21:51:52","00:00:01","https://nsearchives.nseindia.com/corporate/SUBEXLTD_30062025215139_PressRelease.pdf","611 KB"
"BARBEQUE","Barbeque Nation Hospitality Limited","General Updates","Barbeque Nation Hospitality Limited has informed the Exchange about Completion of acquisition of 51% of equity share capital of Willow Gourmet Private Limited","30-Jun-2025 21:51:20","2025-06-30 21:51:20","30-Jun-2025 21:51:21","00:00:01","https://nsearchives.nseindia.com/corporate/BARBEQUE_30062025215107_UpdateOnAcquisitionWGPL.pdf","389 KB"
"GABRIEL","Gabriel India Limited","Analysts/Institutional Investor Meet/Con. Call Updates","Gabriel India Limited has informed the Exchange about Schedule of meet","30-Jun-2025 21:49:25","2025-06-30 21:49:25","30-Jun-2025 21:49:26","00:00:01","https://nsearchives.nseindia.com/corporate/GABRIEL_30062025214911_SEIntimationbusinessupdatecallsigned.pdf","294 KB"
"MOREPENLAB","Morepen Laboratories Limited","Other Restructuring-XBRL","MOREPEN LABORATORIES LIMITED has informed the Exchange regarding Other Restructuring","30-Jun-2025 21:46:34","2025-06-30 21:46:34","30-Jun-2025 21:46:35","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/REG30_Restructuring_1475305_30062025094633_WEB.xml","13 KB"
"BAJAJHFL","Bajaj Housing Finance Limited","Updates","Bajaj Housing Finance Limited has informed the Exchange regarding 'Business Responsibility and Sustainability Report for FY2025'.","30-Jun-2025 21:46:29","2025-06-30 21:46:29","30-Jun-2025 21:46:30","00:00:01","https://nsearchives.nseindia.com/corporate/BHFL_30062025214600_BRSR_Signed.pdf","883 KB"
"GICRE","General Insurance Corporation of India","Cessation","General Insurance Corporation of India has informed the Exchange regarding Cessation of Ms Radhika C. S. as Executive Director of the company w.e.f. Jun 30, 2025.","30-Jun-2025 21:45:07","2025-06-30 21:45:07","30-Jun-2025 21:45:08","00:00:01","https://nsearchives.nseindia.com/corporate/GICRE_30062025214439_IntimationofcessationofMsRadhikaCSsigned.pdf","375 KB"
"FEDERALBNK","The Federal Bank  Limited","Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","THE FEDERAL BANK  LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","30-Jun-2025 21:45:03","2025-06-30 21:45:03","30-Jun-2025 21:45:04","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CIM_58706_1475302_30062025094502_WEB.xml","6 KB"
"OLAELEC","Ola Electric Mobility Limited","Trading Window-XBRL","Ola Electric Mobility Limited has informed the Exchange about Closure of Trading Window","30-Jun-2025 21:40:32","2025-06-30 21:40:32","30-Jun-2025 21:40:32","00:00:00","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1475300_30062025094031_WEB.xml","2 KB"
"RBZJEWEL","RBZ Jewellers Limited","Appointment","Rbz Jewellers Limited has informed the Exchange regarding Appointment of   as Non- Executive Independent Director of the company w.e.f. Jun 30, 2025.","30-Jun-2025 21:36:36","2025-06-30 21:36:36","30-Jun-2025 21:36:37","00:00:01","https://nsearchives.nseindia.com/corporate/RBZ_30062025213415_Reg30DisclosureChangeinmanagement30062025s.pdf","559 KB"
"MOREPENLAB","Morepen Laboratories Limited","General Updates","Disclosure under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulation, 2015","30-Jun-2025 21:36:12","2025-06-30 21:36:12","30-Jun-2025 21:36:13","00:00:01","https://nsearchives.nseindia.com/corporate/MOREPENLAB_30062025213555_SEintimation300625.pdf","503 KB"
"GABRIEL","Gabriel India Limited","Press Release","Gabriel India Limited has informed the Exchange regarding a press release dated Jun 30, 2025, titled ""Press Release regarding Composite Scheme of Arrangement"".","30-Jun-2025 21:35:57","2025-06-30 21:35:57","30-Jun-2025 21:35:58","00:00:01","https://nsearchives.nseindia.com/corporate/GABRIEL_30062025213524_SEIntimationpressreleasesigned.pdf","421 KB"
"BAJAJHLDNG","Bajaj Holdings & Investment Limited","Board Meeting Intimation","BAJAJ HOLDINGS & INVESTMENT LIMITED has informed the Exchange about Board Meeting to be held on 06-Aug-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2025 .","30-Jun-2025 21:34:42","2025-06-30 21:34:42","30-Jun-2025 21:34:44","00:00:02","https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_58705_1475297_30062025093442_WEB.xml","2 KB"
"KANSAINER","Kansai Nerolac Paints Limited","Change in Director(s)","Kansai Nerolac Paints Limited has informed the Exchange regarding Change in Director(s) of the company.","30-Jun-2025 21:32:44","2025-06-30 21:32:44","30-Jun-2025 21:32:44","00:00:00","https://nsearchives.nseindia.com/corporate/KANSAINER_30062025213226_IntimationoflistofDirectors_30th_June_2025_signed.pdf","3.17 MB"
"BAJAJHFL","Bajaj Housing Finance Limited","Shareholders meeting","Bajaj Housing Finance Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on July 23, 2025","30-Jun-2025 21:30:38","2025-06-30 21:30:38","30-Jun-2025 21:30:38","00:00:00","https://nsearchives.nseindia.com/corporate/BHFL_30062025213004_NoticeAndAnnualReport.pdf","8.73 MB"
"BAJAJHLDNG","Bajaj Holdings & Investment Limited","Trading Window-XBRL","BAJAJ HOLDINGS & INVESTMENT LIMITED has informed the Exchange about Closure of Trading Window","30-Jun-2025 21:28:32","2025-06-30 21:28:32","30-Jun-2025 21:28:33","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1475294_30062025092831_WEB.xml","2 KB"
"NUVOCO","Nuvoco Vistas Corporation Limited","Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","NUVOCO VISTAS CORPORATION LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","30-Jun-2025 21:27:09","2025-06-30 21:27:09","30-Jun-2025 21:27:10","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CIM_58704_1475293_30062025092708_WEB.xml","3 KB"
"MAHABANK","Bank of Maharashtra","General Updates","Bank of Maharashtra has informed the Exchange about Appointment of Secretarial Auditor of the Bank","30-Jun-2025 21:26:51","2025-06-30 21:26:51","30-Jun-2025 21:26:52","00:00:01","https://nsearchives.nseindia.com/corporate/MAHABANK_30062025212640_Letterto_SE__Appointment_of_Secretarial_Auditor__30062025.pdf","300 KB"
"KELLTONTEC","Kellton Tech Solutions Limited","Trading Window","Kellton Tech Solutions Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","30-Jun-2025 21:26:08","2025-06-30 21:26:08","30-Jun-2025 21:26:09","00:00:01","https://nsearchives.nseindia.com/corporate/KELLTONTEC_30062025212548_KTSL_Q1_TWclos_June25.pdf","654 KB"
"GRINDWELL","Grindwell Norton Limited","Shareholders meeting","Grindwell Norton Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on July 25, 2025","30-Jun-2025 21:26:08","2025-06-30 21:26:08","30-Jun-2025 21:26:08","00:00:00","https://nsearchives.nseindia.com/corporate/GRINDWELL_30062025212502_AGM_notice_24-25_GNO_SE_sign.pdf","637 KB"
"NUVOCO","Nuvoco Vistas Corporation Limited","Change in Management","Nuvoco Vistas Corporation Limited has informed the Exchange about change in Senior Management Personnel on account of superannuation","30-Jun-2025 21:26:04","2025-06-30 21:26:04","30-Jun-2025 21:26:05","00:00:01","https://nsearchives.nseindia.com/corporate/NUVOCO_30062025212557_SEIntimation.pdf","332 KB"
"PFIZER","Pfizer Limited","General Updates","We would like to inform you that, pursuant to Regulation 36(1)(b) of the SEBI (ListingObligations and Disclosure Requirements) Regulations, 2015, the enclosed letter is beingsent to the shareholders whose e-mail addresses are not registered with the Company /Depository Participants, providing the weblink for accessing the Annual Report of theCompany for the financial year 2024-25.","30-Jun-2025 21:25:53","2025-06-30 21:25:53","30-Jun-2025 21:25:54","00:00:01","https://nsearchives.nseindia.com/corporate/PFIZER_30062025212522_Pfizer_Limited_-_SE_Intimation_Weblink_letter.pdf","471 KB"
"FEDERALBNK","The Federal Bank  Limited","Change in Auditors","The Federal Bank  Limited has informed the Exchange regarding Change in Auditors of the company.","30-Jun-2025 21:25:37","2025-06-30 21:25:37","30-Jun-2025 21:25:38","00:00:01","https://nsearchives.nseindia.com/corporate/FEDERALBNK_30062025212400_FBL_Appointment_of_Sec_Auditor_300625.pdf","242 KB"
"BAJAJHLDNG","Bajaj Holdings & Investment Limited","Trading Window","Bajaj Holdings & Investment Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","30-Jun-2025 21:18:53","2025-06-30 21:18:53","30-Jun-2025 21:18:55","00:00:02","https://nsearchives.nseindia.com/corporate/BAJAJHLDNG_30062025211839_signed_BHIL_closure_of_trading_window_1.pdf","229 KB"
"MANALIPETC","Manali Petrochemicals Limited","Updates","Manali Petrochemicals Limited has informed the Exchange regarding 'Details of Demat of shares'.","30-Jun-2025 21:18:19","2025-06-30 21:18:19","30-Jun-2025 21:18:20","00:00:01","https://nsearchives.nseindia.com/corporate/MPLSECTL_30062025211811_16012025_31012025_Signed_SE.pdf","301 KB"
"KANSAINER","Kansai Nerolac Paints Limited","General Updates","Kansai Nerolac Paints Limited has informed the Exchange about appointment of secretarial auditor.","30-Jun-2025 21:16:20","2025-06-30 21:16:20","30-Jun-2025 21:16:21","00:00:01","https://nsearchives.nseindia.com/corporate/KANSAINER_30062025211559_Reg30AppointmentofAud_signed_2.pdf","3.16 MB"
"FUSION","Fusion Finance Limited","Notice Of Shareholders Meetings-XBRL","FUSION FINANCE LIMITED has informed the Exchange about Notice of Shareholders Meeting for Annual General Meeting to be held on 22-Jul-2025","30-Jun-2025 21:15:51","2025-06-30 21:15:51","30-Jun-2025 21:15:52","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1475287_30062025091550_WEB.xml","21 KB"
"MANALIPETC","Manali Petrochemicals Limited","Updates","Manali Petrochemicals Limited has informed the Exchange regarding 'Details of Demat of shares'.","30-Jun-2025 21:15:43","2025-06-30 21:15:43","30-Jun-2025 21:15:45","00:00:02","https://nsearchives.nseindia.com/corporate/MPLSECTL_30062025211532_01012025_15012025_SE_Signed.pdf","300 KB"
"GSLSU","Global Surfaces Limited","Alteration Of Capital and Fund Raising-XBRL","GLOBAL SURFACES LIMITED has informed the Exchange regarding Alteration of capital","30-Jun-2025 21:15:38","2025-06-30 21:15:38","30-Jun-2025 21:15:39","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1475286_30062025091537_WEB.xml","6 KB"
"HINDUNILVR","Hindustan Unilever Limited","Shareholders meeting","Hindustan Unilever Limited has informed the Exchange regarding Proceedings of Annual General Meeting held on Jun 30, 2025","30-Jun-2025 21:14:40","2025-06-30 21:14:40","30-Jun-2025 21:14:40","00:00:00","https://nsearchives.nseindia.com/corporate/HINDUNILVR_30062025211420_sigProceedingsofAGM202425Final.pdf","347 KB"
