"SYMBOL","COMPANY NAME","SUBJECT","DETAILS","BROADCAST DATE/TIME","RECEIPT","DISSEMINATION","DIFFERENCE","ATTACHMENT","FILE SIZE"
"SANGAMIND","Sangam (India) Limited","Trading Window-XBRL","SANGAM (INDIA) LIMITED has informed the Exchange about Closure of Trading Window","23-Jun-2025 15:00:25","2025-06-23 15:00:25","23-Jun-2025 15:00:26","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1469583_23062025030024_WEB.xml","2 KB"
"SANGAMIND","Sangam (India) Limited","Trading Window","Sangam (India) Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","23-Jun-2025 14:59:14","2025-06-23 14:59:14","23-Jun-2025 14:59:15","00:00:01","https://nsearchives.nseindia.com/corporate/SANGAMIND_23062025145835_JUNE_2025_TRADING_WINDOW_CLOSURE_SIGN.pdf","126 KB"
"RICOAUTO","Rico Auto Industries Limited","Trading Window","Rico Auto Industries Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","23-Jun-2025 14:59:05","2025-06-23 14:59:05","23-Jun-2025 14:59:06","00:00:01","https://nsearchives.nseindia.com/corporate/RICOAUTO_23062025145759_TradingWindow.pdf","91 KB"
"PRAXIS","Praxis Home Retail Limited","Trading Window","Praxis Home Retail Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","23-Jun-2025 14:58:04","2025-06-23 14:58:04","23-Jun-2025 14:58:05","00:00:01","https://nsearchives.nseindia.com/corporate/PRAXIS_23062025145517_20250623_windowclosure.pdf","830 KB"
"ESCORTS","Escorts Kubota Limited","Analysts/Institutional Investor Meet/Con. Call Updates","Escorts Kubota Limited has informed the Exchange about Schedule of meet","23-Jun-2025 14:57:50","2025-06-23 14:57:50","23-Jun-2025 14:57:51","00:00:01","https://nsearchives.nseindia.com/corporate/ESCORTS2_23062025145709_EKL_2025_06_23_Intimation_Investor_Meet_Signed.pdf","628 KB"
"SESHAPAPER","Seshasayee Paper and Boards Limited","Shareholders meeting","Seshasayee Paper and Boards Limited has informed the Exchange regarding Submission of  Postal Ballot Notice","23-Jun-2025 14:57:47","2025-06-23 14:57:47","23-Jun-2025 14:57:47","00:00:00","https://nsearchives.nseindia.com/corporate/SESHAPAPER_23062025145635_SPBN.pdf","276 KB"
"CORALFINAC","Coral India Finance & Housing Limited","Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","CORAL INDIA FINANCE & HOUSING LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","23-Jun-2025 14:52:56","2025-06-23 14:52:56","23-Jun-2025 14:52:57","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CIM_58263_1469580_23062025025255_WEB.xml","4 KB"
"TRF","TRF Limited","Trading Window-XBRL","TRF Limited has informed the Exchange about Closure of Trading Window","23-Jun-2025 14:52:21","2025-06-23 14:52:21","23-Jun-2025 14:52:22","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1469578_23062025025220_WEB.xml","2 KB"
"HINDPETRO","Hindustan Petroleum Corporation Limited","Updates","Hindustan Petroleum Corporation Limited has informed the Exchange regarding 'Communication To Shareholders For Claiming Unclaimed Dividend(S) Before Transfer To Investor Education And Protection Fund Authority (IEPFA).'.","23-Jun-2025 14:51:51","2025-06-23 14:51:51","23-Jun-2025 14:51:52","00:00:01","https://nsearchives.nseindia.com/corporate/HINDPETRO2_23062025145142_SEIntimation230625_digitally_signed.pdf","376 KB"
"TRF","TRF Limited","Trading Window","TRF Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","23-Jun-2025 14:51:31","2025-06-23 14:51:31","23-Jun-2025 14:51:32","00:00:01","https://nsearchives.nseindia.com/corporate/TRFL_23062025145059_IntimationofWindowClosure_Q1.pdf","251 KB"
"PENIND","Pennar Industries Limited","Trading Window-XBRL","Pennar Industries Limited has informed the Exchange about Closure of Trading Window","23-Jun-2025 14:51:29","2025-06-23 14:51:29","23-Jun-2025 14:51:30","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1469577_23062025025128_WEB.xml","2 KB"
"UNITEDPOLY","United Polyfab Gujarat Limited","Notice Of Shareholders Meetings-XBRL","United Polyfab Gujarat Limited has informed the Exchange about Notice of Shareholders Meeting for Extra-ordinary Meeting to be held on 19-Jul-2025","23-Jun-2025 14:51:17","2025-06-23 14:51:17","23-Jun-2025 14:51:19","00:00:02","https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1469576_23062025025117_WEB.xml","6 KB"
"PENIND","Pennar Industries Limited","Trading Window","Pennar Industries Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","23-Jun-2025 14:49:54","2025-06-23 14:49:54","23-Jun-2025 14:49:55","00:00:01","https://nsearchives.nseindia.com/corporate/PENIND_23062025144943_LettertoSE23062025.pdf","229 KB"
"LCCINFOTEC","LCC Infotech Limited","Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","LCC INFOTECH LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","23-Jun-2025 14:47:28","2025-06-23 14:47:28","23-Jun-2025 14:47:28","00:00:00","https://nsearchives.nseindia.com/corporate/xbrl/CIM_58262_1469575_23062025024727_WEB.xml","3 KB"
"TRENT","Trent Limited","Trading Window-XBRL","Trent Limited has informed the Exchange about Closure of Trading Window","23-Jun-2025 14:46:06","2025-06-23 14:46:06","23-Jun-2025 14:46:07","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1469570_23062025024605_WEB.xml","2 KB"
"GOLDTECH","AION-TECH SOLUTIONS LIMITED","Update-Acquisition/Scheme/Sale/Disposal-XBRL","AION-TECH SOLUTIONS LIMITED has informed the Exchange regarding Update-Acquisition/Scheme/Sale/Disposal-XBRL","23-Jun-2025 14:45:37","2025-06-23 14:45:37","23-Jun-2025 14:45:38","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/REG30_Restructuring_1469569_23062025024536_WEB.xml","3 KB"
"UNIONBANK","Union Bank of India","Analysts/Institutional Investor Meet/Con. Call Updates","Union Bank of India has informed the Exchange about OUTCOME","23-Jun-2025 14:43:19","2025-06-23 14:43:19","23-Jun-2025 14:43:20","00:00:01","https://nsearchives.nseindia.com/corporate/UNIONBANK_23062025144246_outcome_Analyst_Meet_23062025_NSE_BSE.pdf","262 KB"
"GOLDTECH","AION-TECH SOLUTIONS LIMITED","General Updates","AION-TECH SOLUTIONS LIMITED has informed the Exchange about General Updates","23-Jun-2025 14:43:15","2025-06-23 14:43:15","23-Jun-2025 14:43:16","00:00:01","https://nsearchives.nseindia.com/corporate/GOLDTECH_23062025144251_DisclosureReg30.pdf","1.22 MB"
"NIPPOBATRY","Indo-National Limited","Copy of Newspaper Publication","Indo-National Limited has informed the Exchange about Copy of Newspaper Publication-Postal Ballot","23-Jun-2025 14:42:41","2025-06-23 14:42:41","23-Jun-2025 14:42:43","00:00:02","https://nsearchives.nseindia.com/corporate/NIPPOBATRY_23062025144203_Advertisement.pdf","5.84 MB"
"CORALFINAC","Coral India Finance & Housing Limited","Change in Director(s)","Coral India Finance & Housing Limited has informed the Exchange regarding Change in Director(s) of the company.","23-Jun-2025 14:40:57","2025-06-23 14:40:57","23-Jun-2025 14:40:59","00:00:02","https://nsearchives.nseindia.com/corporate/CORALFINAC_23062025144038_Change_in_Directorate_23062025.pdf","2.48 MB"
"UNITEDPOLY","United Polyfab Gujarat Limited","Shareholders meeting","United Polyfab Gujarat Limited has informed the Exchange regarding Notice of Extraordinary General Meeting to be held on July 19, 2025","23-Jun-2025 14:38:38","2025-06-23 14:38:38","23-Jun-2025 14:38:38","00:00:00","https://nsearchives.nseindia.com/corporate/UNITEDPOLY_23062025143808_NSE.pdf","8.93 MB"
"QUINTEGRA","Quintegra Solutions Limited","Trading Window-XBRL","Quintegra Solutions Limited has informed the Exchange about Closure of Trading Window","23-Jun-2025 14:37:43","2025-06-23 14:37:43","23-Jun-2025 14:37:44","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1469563_23062025023742_WEB.xml","2 KB"
"CORALFINAC","Coral India Finance & Housing Limited","Outcome of Board Meeting","Coral India Finance & Housing Limited has informed the Exchange regarding  Board meeting held on Jun 23, 2025.","23-Jun-2025 14:32:41","2025-06-23 14:32:41","23-Jun-2025 14:32:42","00:00:01","https://nsearchives.nseindia.com/corporate/CORALFINAC_23062025143020_Outcome_BM_23062025.pdf","2.52 MB"
"TRENT","Trent Limited","Trading Window","Trent Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","23-Jun-2025 14:31:12","2025-06-23 14:31:12","23-Jun-2025 14:31:13","00:00:01","https://nsearchives.nseindia.com/corporate/TRENT_23062025143101_BSENSE30062025.pdf","211 KB"
"HMAAGRO","HMA Agro Industries Limited","Trading Window-XBRL","HMA AGRO INDUSTRIES LIMITED has informed the Exchange about Closure of Trading Window","23-Jun-2025 14:31:11","2025-06-23 14:31:11","23-Jun-2025 14:31:12","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1469562_23062025023110_WEB.xml","2 KB"
"WHEELS","Wheels India Limited","Copy of Newspaper Publication","Wheels India Limited has informed the Exchange about Copy of Newspaper Publication","23-Jun-2025 14:30:25","2025-06-23 14:30:25","23-Jun-2025 14:30:26","00:00:01","https://nsearchives.nseindia.com/corporate/WHEELS_23062025142923_WIL_Reg47_AGM2025.pdf","2.71 MB"
"QUINTEGRA","Quintegra Solutions Limited","Trading Window","Quintegra Solutions Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","23-Jun-2025 14:29:17","2025-06-23 14:29:17","23-Jun-2025 14:29:18","00:00:01","https://nsearchives.nseindia.com/corporate/QUINTEGRA_23062025142837_Trading_Window_June25_SE.pdf","196 KB"
"SUMIT","Sumit Woods Limited","Analysts/Institutional Investor Meet/Con. Call Updates","Sumit Woods Limited has informed the Exchange about Schedule of meet","23-Jun-2025 14:29:17","2025-06-23 14:29:17","23-Jun-2025 14:29:17","00:00:00","https://nsearchives.nseindia.com/corporate/SUMIT_23062025142904_nsepostpone.pdf","284 KB"
"SWANDEF","Swan Defence and Heavy Industries Limited","Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","SWAN DEFENCE AND HEAVY INDUSTRIES LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent","23-Jun-2025 14:26:58","2025-06-23 14:26:58","23-Jun-2025 14:26:59","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CIM_58260_1469561_23062025022658_WEB.xml","3 KB"
"SWANDEF","Swan Defence and Heavy Industries Limited","Resignation","Swan Defence and Heavy Industries Limited has informed the Exchange regarding Resignation of Mr. Vishant Shetty as Company Secretary & Compliance Officer of the company w.e.f. Jun 22, 2025.","23-Jun-2025 14:25:36","2025-06-23 14:25:36","23-Jun-2025 14:25:37","00:00:01","https://nsearchives.nseindia.com/corporate/SWANRNEL_23062025141947_20250623_CS_Resgn.pdf","768 KB"
"SMCGLOBAL","SMC Global Securities Limited","Trading Window-XBRL","SMC GLOBAL SECURITIES LIMITED has informed the Exchange about Closure of Trading Window","23-Jun-2025 14:23:25","2025-06-23 14:23:25","23-Jun-2025 14:23:26","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1469556_23062025022325_WEB.xml","2 KB"
"HMAAGRO","HMA Agro Industries Limited","Trading Window","Hma Agro Industries Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","23-Jun-2025 14:20:18","2025-06-23 14:20:18","23-Jun-2025 14:20:18","00:00:00","https://nsearchives.nseindia.com/corporate/HMA_23062025141927_ClosureofTradingWindow30062025.pdf","469 KB"
"SMCGLOBAL","SMC Global Securities Limited","Trading Window","Smc Global Securities Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","23-Jun-2025 14:17:19","2025-06-23 14:17:19","23-Jun-2025 14:17:20","00:00:01","https://nsearchives.nseindia.com/corporate/SMCGLOBAL_23062025141651_trading_window_smc_global_.pdf","580 KB"
"AVANTEL","Avantel Limited","Shareholders meeting","Avantel Limited has informed the Exchange regarding Proceedings of Annual General Meeting held on Jun 23, 2025","23-Jun-2025 14:16:05","2025-06-23 14:16:05","23-Jun-2025 14:16:06","00:00:01","https://nsearchives.nseindia.com/corporate/AVANTEL_23062025141442_Proceedings23062025.pdf","697 KB"
"RPPL","Rajshree Polypack Limited","Trading Window-XBRL","Rajshree Polypack Limited has informed the Exchange about Closure of Trading Window","23-Jun-2025 14:12:25","2025-06-23 14:12:25","23-Jun-2025 14:12:26","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1469551_23062025021225_WEB.xml","2 KB"
"JSWINFRA","JSW Infrastructure Limited","Notice Of Shareholders Meetings-XBRL","JSW INFRASTRUCTURE LIMITED has informed the Exchange about Notice of Shareholders Meeting for Annual General Meeting to be held on 15-Jul-2025","23-Jun-2025 14:10:59","2025-06-23 14:10:59","23-Jun-2025 14:11:00","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1469550_23062025021058_WEB.xml","10 KB"
"RPPL","Rajshree Polypack Limited","Trading Window","Rajshree Polypack Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","23-Jun-2025 14:10:15","2025-06-23 14:10:15","23-Jun-2025 14:10:16","00:00:01","https://nsearchives.nseindia.com/corporate/RPPL_23062025141005_Intimation_of_closure_of_Trading_WindowJune25.pdf","461 KB"
"JSWINFRA","JSW Infrastructure Limited","Shareholders meeting","JSW Infrastructure Limited has informed the Exchange about Shareholders meeting","23-Jun-2025 14:10:04","2025-06-23 14:10:04","23-Jun-2025 14:10:04","00:00:00","https://nsearchives.nseindia.com/corporate/GAZAL786_23062025140918_SENoticeofAGM.pdf","361 KB"
"LT","Larsen & Toubro Limited","Trading Window","Larsen & Toubro Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","23-Jun-2025 14:08:40","2025-06-23 14:08:40","23-Jun-2025 14:08:41","00:00:01","https://nsearchives.nseindia.com/corporate/PAM_23062025140814_FixedClosedPeriod23062025.pdf","185 KB"
"LT","Larsen & Toubro Limited","Trading Window-XBRL","LARSEN & TOUBRO LIMITED has informed the Exchange about Closure of Trading Window","23-Jun-2025 14:07:03","2025-06-23 14:07:03","23-Jun-2025 14:07:04","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1469549_23062025020702_WEB.xml","2 KB"
"LYKALABS","Lyka Labs Limited","Trading Window-XBRL","LYKA LABS LIMITED has informed the Exchange about Closure of Trading Window","23-Jun-2025 14:04:35","2025-06-23 14:04:35","23-Jun-2025 14:04:36","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1469546_23062025020434_WEB.xml","2 KB"
"LYKALABS","Lyka Labs Limited","Trading Window","Lyka Labs Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","23-Jun-2025 14:02:59","2025-06-23 14:02:59","23-Jun-2025 14:03:00","00:00:01","https://nsearchives.nseindia.com/corporate/LYKALABS_23062025140245_ClosureofTranding_Window23062025DSCSRS.pdf","499 KB"
"LCCINFOTEC","LCC Infotech Limited","Cessation","LCC Infotech Limited has informed the Exchange regarding Cessation of Mrs KIRTI LAKHOTIA as Managing Director of the company w.e.f. Jun 23, 2025.","23-Jun-2025 14:00:43","2025-06-23 14:00:43","23-Jun-2025 14:00:45","00:00:02","https://nsearchives.nseindia.com/corporate/LCCINFOTEC_23062025140005_outcome_of_BM.pdf","1.11 MB"
"DHAMPURSUG","Dhampur Sugar Mills Limited","Trading Window-XBRL","DHAMPUR SUGAR MILLS LIMITED has informed the Exchange about Closure of Trading Window","23-Jun-2025 13:57:38","2025-06-23 13:57:38","23-Jun-2025 13:57:39","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1469542_23062025015737_WEB.xml","2 KB"
"DHAMPURSUG","Dhampur Sugar Mills Limited","Trading Window","Dhampur Sugar Mills Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","23-Jun-2025 13:53:53","2025-06-23 13:53:53","23-Jun-2025 13:53:53","00:00:00","https://nsearchives.nseindia.com/corporate/DHAMPURSUG_23062025135344_Intimation_TradingWindow.pdf","651 KB"
"TIRUMALCHM","Thirumalai Chemicals Limited","Updates","Thirumalai Chemicals Limited has informed the Exchange regarding ''. Submission of Financial Statement for the Quarter and Financial Year ended 31st March 2025 in machine-readable and searchable form.","23-Jun-2025 13:53:44","2025-06-23 13:53:44","23-Jun-2025 13:53:45","00:00:01","https://nsearchives.nseindia.com/corporate/TIRUMALCHM1_23062025135333_OutcomeofBoard_Meeting16052025insearchableform.pdf","11.18 MB"
"ASIANHOTNR","Asian Hotels (North) Limited","Trading Window-XBRL","ASIAN HOTELS (NORTH) LIMITED has informed the Exchange about Closure of Trading Window","23-Jun-2025 13:51:24","2025-06-23 13:51:24","23-Jun-2025 13:51:25","00:00:01","https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1469541_23062025015123_WEB.xml","3 KB"
"ASIANHOTNR","Asian Hotels (North) Limited","Trading Window","Asian Hotels (North) Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015","23-Jun-2025 13:50:15","2025-06-23 13:50:15","23-Jun-2025 13:50:16","00:00:01","https://nsearchives.nseindia.com/corporate/ASIANHOTNR_23062025134758_IntimationofclosureofTradingWindow30062025.pdf","587 KB"
"GAIL","GAIL (India) Limited","Updates","GAIL (India) Limited has informed the Exchange regarding 'REVISION IN COMPLETION SCHEDULE FOR SRIKAKULAM ANGUL PIPELINE PROJECT'.","23-Jun-2025 13:45:51","2025-06-23 13:45:51","23-Jun-2025 13:45:52","00:00:01","https://nsearchives.nseindia.com/corporate/Himanshugail_23062025134545_SAPL.pdf","212 KB"
