Date,Close,High,Low,Open,Volume
2025-01-01 14:00:00,93910.4,94174.2,93408.3,94097.3,0
2025-01-01 15:00:00,94160.1,94223.9,93636.0,93910.5,0
2025-01-01 16:00:00,93812.6,94222.0,93635.0,94159.6,0
2025-01-01 17:00:00,93859.1,93906.6,93468.0,93815.0,0
2025-01-01 18:00:00,94058.8,94106.8,93649.5,93857.3,0
2025-01-01 19:00:00,94369.7,94573.5,93862.6,94054.5,0
2025-01-01 20:00:00,94533.6,94608.7,94335.8,94362.7,0
2025-01-01 21:00:00,94719.1,94895.8,94435.9,94532.4,0
2025-01-01 22:00:00,94530.8,94737.4,94425.8,94716.4,0
2025-01-01 23:00:00,94350.2,94719.7,94314.6,94558.1,0
2025-01-02 00:00:00,94862.3,95134.7,94124.2,94358.2,0
2025-01-02 01:00:00,94638.5,95307.5,94516.2,94874.6,0
2025-01-02 02:00:00,95010.3,95010.3,94601.2,94638.7,0
2025-01-02 03:00:00,94809.3,95064.5,94697.1,95004.8,0
2025-01-02 04:00:00,95485.5,95787.7,94798.4,94808.5,0
2025-01-02 05:00:00,95375.1,95589.1,95189.2,95485.5,0
2025-01-02 06:00:00,95393.2,95497.0,95199.7,95374.7,0
2025-01-02 07:00:00,95653.9,95715.6,95350.2,95400.2,0
2025-01-02 08:00:00,95967.4,96035.2,95466.9,95656.5,0
2025-01-02 09:00:00,96590.4,96622.9,95865.9,95965.6,0
2025-01-02 10:00:00,96570.2,96638.1,96392.4,96590.7,0
2025-01-02 11:00:00,96583.2,96727.6,96338.2,96572.7,0
2025-01-02 12:00:00,96720.5,96745.2,96474.9,96591.7,0
2025-01-02 13:00:00,96323.0,96804.1,96295.2,96721.0,0
2025-01-02 14:00:00,97135.7,97251.3,95833.4,96327.3,0
2025-01-02 15:00:00,96315.6,97208.3,95999.7,97132.8,0
2025-01-02 16:00:00,97128.5,97513.8,95931.6,96318.0,0
2025-01-02 17:00:00,96628.5,97474.9,96202.0,97126.1,0
2025-01-02 18:00:00,97192.9,97229.6,96281.3,96630.7,0
2025-01-02 19:00:00,97185.6,97624.3,97065.3,97193.7,0
2025-01-02 20:00:00,97182.2,97709.7,97166.1,97185.5,0
2025-01-02 21:00:00,97072.6,97222.1,96905.2,97177.1,0
2025-01-02 22:00:00,96761.8,97072.1,96580.2,97071.6,0
2025-01-02 23:00:00,96858.3,96939.9,96645.1,96763.4,0
2025-01-03 00:00:00,96705.0,96940.6,96660.9,96859.4,0
2025-01-03 01:00:00,96852.3,96872.0,96523.2,96702.7,0
2025-01-03 02:00:00,96855.5,97216.5,96719.3,96852.9,0
2025-01-03 03:00:00,96932.7,96970.2,96716.2,96861.7,0
2025-01-03 04:00:00,96697.7,96937.1,96654.2,96935.6,0
2025-01-03 05:00:00,96638.8,96748.4,96477.9,96705.5,0
2025-01-03 06:00:00,96434.8,96803.2,96408.5,96633.3,0
2025-01-03 07:00:00,96194.9,96544.8,96178.5,96433.9,0
2025-01-03 08:00:00,96007.7,96409.8,95983.7,96195.5,0
2025-01-03 09:00:00,96429.9,96583.8,95989.9,95994.1,0
2025-01-03 10:00:00,96373.7,96531.8,96288.4,96434.7,0
2025-01-03 11:00:00,96648.5,96718.0,96367.1,96374.9,0
2025-01-03 12:00:00,96555.1,96821.5,96555.1,96648.3,0
2025-01-03 13:00:00,96396.3,96720.3,96371.6,96555.0,0
2025-01-03 14:00:00,96910.3,97241.7,96398.0,96401.1,0
2025-01-03 15:00:00,97420.7,97581.2,96661.7,96919.8,0
2025-01-03 16:00:00,97767.2,98336.2,97310.3,97426.3,0
2025-01-03 17:00:00,97938.8,98203.3,97735.5,97788.1,0
2025-01-03 18:00:00,98444.7,98604.9,97900.9,97938.5,0
2025-01-03 19:00:00,98537.1,98914.7,98425.9,98434.2,0
2025-01-03 20:00:00,98254.1,98696.2,98225.2,98527.4,0
2025-01-03 21:00:00,98169.0,98342.5,98084.9,98232.5,0
2025-01-03 22:00:00,98204.0,98429.9,98142.5,98169.3,0
2025-01-03 23:00:00,98074.7,98282.5,97957.9,98206.9,0
2025-01-04 00:00:00,97854.1,98184.3,97783.8,98074.6,0
2025-01-04 01:00:00,97924.6,98004.2,97695.0,97846.7,0
2025-01-04 02:00:00,98203.2,98214.4,97738.8,97924.6,0
2025-01-04 03:00:00,98097.8,98199.5,97941.6,98195.8,0
2025-01-04 04:00:00,97901.1,98097.8,97763.5,98097.8,0
2025-01-04 05:00:00,98027.4,98096.4,97879.0,97901.1,0
2025-01-04 06:00:00,98020.6,98110.7,97929.9,98027.3,0
2025-01-04 07:00:00,98175.4,98231.6,97995.0,98024.9,0
2025-01-04 08:00:00,97821.7,98202.1,97810.9,98171.6,0
2025-01-04 09:00:00,97598.1,97899.2,97464.1,97821.7,0
2025-01-04 10:00:00,97694.2,97755.5,97510.3,97591.1,0
2025-01-04 11:00:00,97796.6,97835.7,97608.6,97694.9,0
2025-01-04 12:00:00,97793.3,97924.1,97700.2,97796.9,0
