Date,Close,High,Low,Open,Volume
2024-12-20 09:15:00,23913.0,23990.85,23887.9,23960.7,0
2024-12-20 09:30:00,24045.95,24065.8,23904.1,23913.3,0
2024-12-20 09:45:00,23847.9,24051.85,23826.65,24048.3,0
2024-12-20 10:00:00,23850.4,23863.8,23807.3,23844.4,0
2024-12-20 10:15:00,23894.7,23960.8,23835.15,23851.3,0
2024-12-20 10:30:00,23936.05,23962.9,23898.45,23898.45,0
2024-12-20 10:45:00,23956.0,23993.9,23909.95,23935.8,0
2024-12-20 11:00:00,23958.9,23976.3,23945.35,23955.75,0
2024-12-20 11:15:00,23912.9,23961.3,23901.35,23958.9,0
2024-12-20 11:30:00,23913.6,23926.4,23892.3,23912.7,0
2024-12-20 11:45:00,23939.5,23943.65,23908.5,23914.4,0
2024-12-20 12:00:00,23889.1,23945.25,23888.2,23939.85,0
2024-12-20 12:15:00,23841.0,23889.2,23820.35,23889.2,0
2024-12-20 12:30:00,23801.35,23861.05,23796.35,23841.75,0
2024-12-20 12:45:00,23756.1,23813.3,23746.55,23801.35,0
2024-12-20 13:00:00,23726.65,23771.0,23719.35,23756.05,0
2024-12-20 13:15:00,23747.85,23757.75,23711.75,23728.25,0
2024-12-20 13:30:00,23719.65,23767.7,23702.75,23745.9,0
2024-12-20 13:45:00,23722.35,23729.0,23695.65,23718.75,0
2024-12-20 14:00:00,23687.9,23723.05,23676.2,23721.55,0
2024-12-20 14:15:00,23708.55,23725.2,23678.75,23687.7,0
2024-12-20 14:30:00,23692.35,23711.15,23674.3,23709.7,0
2024-12-20 14:45:00,23636.3,23696.0,23633.8,23691.85,0
2024-12-20 15:00:00,23539.3,23635.5,23537.35,23633.45,0
2024-12-20 15:15:00,23631.35,23632.3,23538.4,23538.8,0
2024-12-23 09:15:00,23743.7,23806.5,23721.95,23738.2,0
2024-12-23 09:30:00,23745.75,23792.55,23701.6,23743.85,0
2024-12-23 09:45:00,23729.15,23779.15,23702.95,23745.95,0
2024-12-23 10:00:00,23769.35,23802.55,23713.2,23729.25,0
2024-12-23 10:15:00,23763.0,23779.15,23727.75,23771.75,0
2024-12-23 10:30:00,23762.2,23791.8,23749.95,23762.6,0
2024-12-23 10:45:00,23825.9,23827.1,23757.6,23763.45,0
2024-12-23 11:00:00,23834.35,23850.65,23820.8,23825.35,0
2024-12-23 11:15:00,23862.75,23864.95,23833.8,23834.05,0
2024-12-23 11:30:00,23851.05,23869.55,23831.35,23862.9,0
2024-12-23 11:45:00,23808.0,23860.9,23805.45,23851.45,0
2024-12-23 12:00:00,23769.3,23819.5,23746.6,23807.65,0
2024-12-23 12:15:00,23745.05,23783.9,23738.45,23769.15,0
2024-12-23 12:30:00,23737.7,23745.2,23714.5,23743.8,0
2024-12-23 12:45:00,23686.1,23742.05,23683.2,23736.75,0
2024-12-23 13:00:00,23681.2,23723.2,23674.15,23686.0,0
2024-12-23 13:15:00,23667.1,23704.1,23657.5,23680.35,0
2024-12-23 13:30:00,23704.9,23707.15,23647.2,23666.65,0
2024-12-23 13:45:00,23678.45,23712.95,23678.2,23704.85,0
2024-12-23 14:00:00,23699.1,23701.3,23660.2,23678.1,0
2024-12-23 14:15:00,23743.5,23747.85,23693.85,23698.65,0
2024-12-23 14:30:00,23742.15,23770.7,23737.25,23742.7,0
2024-12-23 14:45:00,23735.5,23754.3,23728.3,23742.45,0
2024-12-23 15:00:00,23761.75,23764.5,23728.6,23736.2,0
2024-12-23 15:15:00,23747.2,23770.0,23743.9,23761.65,0
2024-12-24 09:15:00,23764.9,23798.1,23746.1,23769.1,0
2024-12-24 09:30:00,23739.5,23768.15,23709.65,23765.5,0
2024-12-24 09:45:00,23797.9,23797.9,23734.35,23739.5,0
2024-12-24 10:00:00,23804.85,23822.15,23797.85,23797.85,0
2024-12-24 10:15:00,23852.8,23855.4,23800.35,23804.95,0
2024-12-24 10:30:00,23827.7,23867.65,23821.8,23853.1,0
2024-12-24 10:45:00,23823.55,23835.4,23813.35,23827.6,0
2024-12-24 11:00:00,23828.2,23843.05,23822.95,23822.95,0
2024-12-24 11:15:00,23833.35,23849.25,23827.05,23827.95,0
2024-12-24 11:30:00,23825.55,23837.35,23813.75,23833.0,0
2024-12-24 11:45:00,23821.5,23833.3,23813.6,23825.0,0
2024-12-24 12:00:00,23793.3,23821.35,23788.9,23821.35,0
2024-12-24 12:15:00,23780.95,23793.8,23764.1,23793.8,0
2024-12-24 12:30:00,23803.15,23807.65,23774.9,23781.5,0
2024-12-24 12:45:00,23793.4,23819.15,23784.95,23803.7,0
2024-12-24 13:00:00,23785.35,23798.15,23776.35,23793.65,0
2024-12-24 13:15:00,23780.95,23800.75,23777.7,23785.6,0
2024-12-24 13:30:00,23752.45,23789.55,23746.35,23783.25,0
2024-12-24 13:45:00,23751.7,23761.1,23739.8,23753.4,0
2024-12-24 14:00:00,23762.75,23767.3,23729.2,23751.55,0
2024-12-24 14:15:00,23739.45,23763.35,23714.7,23762.5,0
2024-12-24 14:30:00,23734.25,23750.25,23721.25,23738.85,0
2024-12-24 14:45:00,23738.95,23744.15,23717.9,23734.1,0
2024-12-24 15:00:00,23718.95,23739.6,23714.4,23737.6,0
2024-12-24 15:15:00,23730.35,23749.35,23685.15,23718.8,0
2024-12-26 09:15:00,23826.35,23854.5,23773.6,23775.8,0
2024-12-26 09:30:00,23805.8,23839.1,23796.95,23826.75,0
2024-12-26 09:45:00,23802.2,23812.35,23790.1,23806.1,0
2024-12-26 10:00:00,23749.75,23804.0,23729.05,23802.1,0
2024-12-26 10:15:00,23731.5,23770.05,23730.7,23748.9,0
2024-12-26 10:30:00,23740.05,23752.8,23723.75,23731.75,0
2024-12-26 10:45:00,23726.55,23740.05,23701.05,23740.05,0
2024-12-26 11:00:00,23759.95,23761.45,23727.0,23727.0,0
2024-12-26 11:15:00,23758.7,23763.65,23735.8,23760.6,0
2024-12-26 11:30:00,23754.8,23770.75,23744.15,23758.3,0
2024-12-26 11:45:00,23769.35,23771.25,23750.95,23754.7,0
2024-12-26 12:00:00,23734.7,23775.85,23729.35,23769.15,0
2024-12-26 12:15:00,23746.25,23749.75,23730.65,23735.1,0
2024-12-26 12:30:00,23747.1,23749.65,23733.75,23745.3,0
2024-12-26 12:45:00,23745.65,23753.5,23740.2,23746.8,0
2024-12-26 13:00:00,23750.65,23753.8,23740.85,23745.5,0
2024-12-26 13:15:00,23749.3,23754.9,23745.45,23750.4,0
2024-12-26 13:30:00,23755.1,23764.7,23653.6,23749.4,0
2024-12-26 13:45:00,23740.2,23774.45,23721.05,23754.35,0
2024-12-26 14:00:00,23745.35,23754.45,23735.05,23740.2,0
2024-12-26 14:15:00,23747.15,23752.65,23739.25,23744.95,0
2024-12-26 14:30:00,23751.35,23757.0,23737.05,23747.0,0
2024-12-26 14:45:00,23751.4,23762.9,23746.85,23751.2,0
2024-12-26 15:00:00,23754.95,23763.0,23739.8,23752.15,0
2024-12-26 15:15:00,23760.3,23769.75,23738.95,23753.9,0
2024-12-27 09:15:00,23856.1,23857.8,23800.6,23801.4,0
2024-12-27 09:30:00,23862.5,23863.85,23825.1,23855.0,0
2024-12-27 09:45:00,23918.4,23923.7,23860.85,23862.0,0
2024-12-27 10:00:00,23924.95,23931.9,23907.95,23919.05,0
2024-12-27 10:15:00,23910.35,23938.85,23907.3,23925.35,0
2024-12-27 10:30:00,23913.35,23937.3,23906.95,23910.65,0
2024-12-27 10:45:00,23899.85,23914.7,23892.75,23913.15,0
2024-12-27 11:00:00,23903.55,23907.6,23884.5,23899.2,0
2024-12-27 11:15:00,23885.6,23907.1,23862.05,23903.6,0
2024-12-27 11:30:00,23872.0,23886.95,23859.15,23882.45,0
2024-12-27 11:45:00,23857.5,23872.4,23854.3,23872.4,0
2024-12-27 12:00:00,23845.25,23862.6,23843.3,23858.45,0
2024-12-27 12:15:00,23837.55,23846.75,23829.5,23845.9,0
2024-12-27 12:30:00,23849.15,23855.0,23831.05,23837.55,0
2024-12-27 12:45:00,23837.25,23856.2,23832.5,23849.45,0
2024-12-27 13:00:00,23854.75,23874.2,23828.2,23836.25,0
2024-12-27 13:15:00,23845.65,23855.45,23834.55,23855.45,0
2024-12-27 13:30:00,23849.25,23860.25,23837.85,23845.4,0
2024-12-27 13:45:00,23856.45,23862.55,23842.1,23850.45,0
2024-12-27 14:00:00,23841.75,23868.45,23839.55,23857.5,0
2024-12-27 14:15:00,23841.15,23848.5,23831.1,23842.15,0
2024-12-27 14:30:00,23842.15,23845.3,23830.85,23841.5,0
2024-12-27 14:45:00,23807.7,23848.95,23802.25,23842.65,0
